MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Rupture			Time:	333.90659	Sec	3/1/2021 7:44:55 AM
Ch Disp.	Ch Force	Time
mm	N	Sec
0.00028753522	21.294928	67.647301
0.010650255	210.91238	68.647301
0.015641142	312.25064	69.647301
0.025558172	512.63379	70.647301
0.032676905	647.85602	71.647301
0.041542333	826.35712	72.647301
0.050607271	992.70233	73.647301
0.059686501	1170.9491	74.647301
0.067148991	1327.8309	75.647301
0.07496696	1481.8043	76.647301
0.083939292	1636.7042	77.647301
0.092389405	1787.4794	78.647301
0.099779055	1975.6577	79.647301
0.10963605	2142.127	80.647301
0.11702939	2299.2654	81.647301
0.12648904	2491.634	82.647301
0.13454582	2611.1838	83.647301
0.14178021	2776.2324	84.647301
0.15006161	2939.5293	85.647301
0.15910611	3105.3926	86.647301
0.16564412	3249.7949	87.647301
0.17664252	3414.554	88.647301
0.18398151	3578.1943	89.647301
0.19144773	3729.2559	90.647301
0.20188698	3851.4412	91.647301
0.21058905	4030.8289	92.647301
0.21740143	4163.9097	93.647301
0.22500411	4307.1089	94.647301
0.23405384	4490.6006	95.647301
0.24314137	4638.6328	96.647301
0.25093612	4814.2671	97.647301
0.25978395	4967.2666	98.647301
0.26747417	5100.4956	99.647301
0.27447405	5221.7349	100.6473
0.28386652	5411.1333	101.6473
0.29120079	5507.4619	102.6473
0.30153114	5714.9189	103.6473
0.30844128	5857.7427	104.6473
0.31866366	5929.6841	105.6473
0.3256231	6061.1265	106.6473
0.334364	6250.2363	107.6473
0.34377965	6389.4204	108.6473
0.35173747	6542.7339	109.6473
0.35932377	6718.8955	110.6473
0.36807039	6853.5464	111.6473
0.37554589	6999.4312	112.6473
0.38553485	7181.4033	113.6473
0.39246917	7267.7461	114.6473
0.40203232	7492.9854	115.6473
0.40983009	7604.5811	116.6473
0.41741997	7743.1909	117.6473
0.42613313	7909.3262	118.6473
0.43433484	8073.2871	119.6473
0.4427667	8181.8296	120.6473
0.44943175	8339.0127	121.6473
0.45874941	8505.9795	122.6473
0.46727404	8636.0586	123.6473
0.47750092	8811.8145	124.6473
0.48433548	8965.2627	125.6473
0.49303284	9082.2705	126.6473
0.49937618	9231.9102	127.6473
0.50945365	9425.918	128.64731
0.51687378	9531.6338	129.64731
0.52588272	9704.7773	130.64731
0.53522843	9860.2549	131.64731
0.54313421	9994.5586	132.64731
0.55100787	10162.717	133.64731
0.55964094	10310.884	134.64731
0.56567281	10420.155	135.64731
0.57522857	10615.947	136.64731
0.58411628	10738.789	137.64731
0.59193546	10881.692	138.64731
0.6016984	11049.967	139.64731
0.60858953	11183.147	140.64731
0.61633605	11309.252	141.64731
0.62589985	11490.991	142.64731
0.63468444	11598.143	143.64731
0.64349419	11753.519	144.64731
0.65084302	11892.358	145.64731
0.65984702	12057.641	146.64731
0.66832632	12198.142	147.64731
0.67743975	12368.418	148.64731
0.68620843	12507.253	149.64731
0.69317001	12599.74	150.64731
0.69958341	12737.466	151.64731
0.71115249	12890.239	152.64731
0.7179755	13039.515	153.64731
0.72655123	13181.904	154.64731
0.73330969	13302.115	155.64731
0.74207383	13455.487	156.64731
0.7516256	13641.441	157.64731
0.75752467	13720.081	158.64731
0.76761895	13912.556	159.64731
0.77763152	14040.922	160.64731
0.78419733	14158.42	161.64731
0.79243588	14301.052	162.64731
0.80033135	14430.358	163.64731
0.81149632	14633.477	164.64731
0.81877995	14732.414	165.64731
0.82642823	14854.391	166.64731
0.83616179	15018.674	167.64731
0.84261745	15154.63	168.64731
0.85219926	15310.45	169.64731
0.85922563	15444.341	170.64731
0.86910719	15600.347	171.64731
0.87584704	15711.14	172.64731
0.88420284	15855.32	173.64731
0.89343059	16003.954	174.64731
0.90112102	16145.229	175.64731
0.91006362	16294.939	176.64731
0.91741723	16417.189	177.64731
0.92562407	16585.4	178.64731
0.93489236	16699.748	179.64731
0.94032896	16798.525	180.64731
0.95201379	16981.805	181.64731
0.95808947	17102.818	182.64731
0.96841413	17276.189	183.64731
0.97723335	17380.148	184.64731
0.9840979	17522.898	185.64731
0.99266046	17656.607	186.64731
1.0029441	17825.461	187.64731
1.0089535	17890.211	188.64731
1.0188565	18074.426	189.64731
1.0276855	18183.943	190.64731
1.0347419	18313.504	191.64731
1.0438516	18453.441	192.64731
1.0525005	18597.322	193.64731
1.0600871	18722.539	194.64731
1.0672917	18842.488	195.64731
1.0757805	18989.877	196.64731
1.0848349	19134.752	197.64731
1.0930014	19275.514	198.64731
1.101356	19384.564	199.64731
1.1099335	19557.803	200.64731
1.1186173	19652.367	201.64731
1.1271774	19801.756	202.64731
1.1350496	19920.598	203.64731
1.1433983	20052.609	204.64731
1.1519042	20178.102	205.64731
1.160086	20302.65	206.64731
1.1685082	20406.359	207.64731
1.1769891	20528.621	208.64731
1.1863556	20686.721	209.64731
1.1930969	20789.66	210.64731
1.2005223	20921.381	211.64731
1.2086027	21025.426	212.64731
1.2170922	21176.932	213.64731
1.2276042	21302.648	214.64731
1.2354146	21459.531	215.64731
1.2445118	21597.744	216.64731
1.2509754	21693.215	217.64731
1.2614403	21851.043	218.64731
1.2687287	21937.801	219.64731
1.2757124	22071.275	220.64731
1.2850971	22177.582	221.64731
1.2929834	22309.975	222.64731
1.3013308	22452.346	223.64731
1.3121989	22607.777	224.64731
1.3192834	22721.871	225.64731
1.3264581	22834.209	226.64731
1.3349661	22959.604	227.64731
1.3427551	23062.064	228.64731
1.3509206	23204.361	229.64731
1.3601536	23324.939	230.64731
1.3679357	23437.291	231.64731
1.3762968	23594.178	232.64731
1.3857495	23707.887	233.64731
1.3923203	23827.76	234.64731
1.4027286	23965.764	235.64731
1.4079243	24068.152	236.64731
1.4189047	24218.332	237.64731
1.4269184	24323.02	238.64731
1.43477	24463.865	239.64731
1.4434364	24575.285	240.64731
1.4502448	24688.908	241.64731
1.4607605	24847.615	242.64731
1.4670461	24933.381	243.64731
1.4762295	25078.482	244.64731
1.4868474	25207.662	245.64731
1.4915438	25295.857	246.64731
1.50149	25449.082	247.64731
1.5113809	25560.705	248.64731
1.5176978	25672.201	249.64731
1.5280131	25833.189	250.64731
1.5349295	25905.281	251.64731
1.5418626	26029.18	252.64731
1.5515348	26144.059	253.64731
1.5600269	26275.609	254.64731
1.5686115	26429.258	255.64731
1.5748097	26476.834	256.64731
1.583841	26594.254	257.64731
1.5940706	26752.475	258.64731
1.6004146	26837.066	259.64731
1.6095289	26961.361	260.64731
1.6169974	27057.877	261.64731
1.6247258	27174.961	262.64731
1.6354629	27350.934	263.64731
1.645293	27444.842	264.64731
1.6501015	27546.398	265.64731
1.6610104	27664.51	266.64731
1.6688118	27788.73	267.64731
1.6747546	27873.793	268.64731
1.6859738	27998.457	269.64731
1.6939795	28106.463	270.64731
1.7018418	28224.045	271.64731
1.7094527	28307.809	272.64731
1.7186962	28449.395	273.64731
1.726079	28560.76	274.64731
1.7345506	28673.395	275.64731
1.742291	28802.223	276.64731
1.7521795	28904.375	277.64731
1.7594838	29006.209	278.64731
1.767909	29108.725	279.64731
1.7770785	29216.203	280.64731
1.7837138	29332.707	281.64731
1.7938762	29414.213	282.64731
1.8014292	29516.154	283.64731
1.8098011	29643.551	284.64731
1.8178668	29735.799	285.64731
1.8269613	29866.322	286.64731
1.8363115	29997.227	287.64731
1.8425208	30088.045	288.64731
1.8504059	30210.535	289.64731
1.8607475	30319.844	290.64731
1.8688877	30432.76	291.64731
1.8773227	30516.201	292.64731
1.8840425	30631.377	293.64731
1.8944333	30769.895	294.64731
1.9006683	30854.387	295.64731
1.9106474	30998.734	296.64731
1.9169396	31057.609	297.64731
1.9251965	31201.004	298.64731
1.935575	31307.85	299.64731
1.9416739	31391.732	300.64731
1.9504374	31514.611	301.64731
1.9599811	31622.436	302.64731
1.9682933	31742.658	303.64731
1.9762911	31844.547	304.64731
1.9850342	31981.607	305.64731
1.9946753	32078.861	306.64731
2.0013149	32176.717	307.64731
2.011312	32302.455	308.64731
2.0171106	32385.867	309.64731
2.0264235	32523.818	310.64731
2.0340672	32584.625	311.64731
2.0427918	32735.965	312.64731
2.0516512	32817.043	313.64731
2.0612791	32954.813	314.64731
2.0690627	33062.367	315.64731
2.0753019	33127.535	316.64731
2.0838232	33246.102	317.64731
2.0934865	33331.941	318.64731
2.1005366	33439.734	319.64731
2.1093552	33517.605	320.64731
2.1177373	33640.055	321.64731
2.1245534	33720.422	322.64731
2.1339169	33828.102	323.64731
2.1435156	33949.047	324.64731
2.1509004	34031.035	325.64731
2.1598191	34162.586	326.64731
2.1697307	34273.938	327.64731
2.1759744	34354.703	328.64731
2.1862063	783.94794	329.64731
2.1920238	926.85114	330.64731
2.2003279	933.55188	331.64731
2.2080703	936.88812	332.64731
2.2175808	944.1012	333.64731
