MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 4			Time:	324.28516	Sec	3/4/2021 11:48:27 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
295.27997	0.0054162848	85.697136	6.8244241e-05
296.27997	0.011340194	210.91344	0.00016363943
297.27997	0.015748117	288.42072	0.00023579613
298.27997	0.018639846	367.36386	0.00027120078
299.27997	0.026522871	503.23767	0.00036892659
300.27997	0.030120809	569.46429	0.00043897497
301.27997	0.033013102	652.98737	0.00046590558
302.27997	0.038439944	784.12726	0.00059686217
303.27997	0.044349257	878.43982	0.00065005646
304.27997	0.047206614	989.62024	0.00071492727
305.27997	0.052788254	1085.6825	0.00081274606
306.27997	0.057861149	1170.1337	0.00084102893
307.27997	0.060214065	1285.2264	0.00093438855
308.27997	0.065454617	1366.0001	0.0010000983
309.27997	0.07099963	1481.1128	0.0010728817
310.27997	0.076597407	1588.3024	0.0011514986
311.27997	0.079601929	1648.3163	0.0012236049
312.27997	0.083777912	1773.5502	0.0012695945
313.27997	0.08999005	1874.1357	0.001377538
314.27997	0.0935174	1959.8285	0.0014343064
315.27997	0.099890739	2081.1897	0.0015040782
316.27997	0.10512529	2185.7266	0.0016044788
317.27997	0.10945879	2274.8372	0.0016633463
318.27997	0.11324789	2405.1753	0.0017276434
319.27997	0.11998445	2472.2	0.0018077795
320.27997	0.12391528	2586.9861	0.0018727466
321.27997	0.12880029	2689.7368	0.0019398876
322.27997	0.13421147	2787.3889	0.0020446861
323.27997	0.13720666	2874.845	0.0020648225
324.27997	0.14403152	3003.0437	0.0021557109
