MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.032715	Sec	3/4/2021 11:43:33 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0250652	0.0065131155	131.60307	9.3936942e-05
2.0250652	0.0094815241	202.41704	0.00015535019
3.0250652	0.013105636	319.85522	0.00020779972
4.0250654	0.019125231	424.21637	0.00028909865
5.0250654	0.02369809	516.51111	0.00039133284
6.0250654	0.029948186	604.0766	0.00045333951
7.0250654	0.032813944	696.4173	0.00050851074
8.0250654	0.038398862	814.60089	0.00059456192
9.0250654	0.044066198	941.15771	0.00068508374
10.025065	0.048203971	1007.9347	0.00076199672
11.025065	0.052713774	1101.3301	0.00082343689
12.025065	0.057430722	1212.6899	0.00090254733
13.025065	0.062370185	1324.0234	0.00097614649
14.025065	0.067281775	1404.1635	0.0010733447
15.025065	0.071907654	1506.5778	0.0011489423
16.025066	0.077133656	1614.9387	0.0012043023
17.025066	0.082532123	1718.6024	0.0012883178
18.025066	0.08660192	1829.8976	0.0014111835
19.025066	0.092267208	1906.7714	0.0015014264
20.025066	0.096294388	2003.864	0.0015482715
21.025066	0.10273919	2136.3418	0.0016325992
22.025066	0.10530524	2218.5703	0.0016863958
23.025066	0.11155949	2312.2749	0.0017778449
24.025066	0.11611867	2405.6013	0.0018358569
25.025066	0.12147595	2523.3838	0.0019084848
26.025066	0.12525061	2610.7908	0.0019694504
27.025066	0.13255671	2729.032	0.0020642742
28.025066	0.13714719	2795.0708	0.0021152329
29.025066	0.14280981	2897.4678	0.0021869021
30.025066	0.14664461	3014.4897	0.0022660147
