MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	97.894371	Sec	3/4/2021 11:44:40 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
68.88916	0.0084651317	150.14967	0.00014966607
69.88916	0.013947399	241.00099	0.00023286538
70.88916	0.018168665	332.3591	0.00026989149
71.88916	0.021603202	435.38727	0.00034634271
72.88916	0.029055547	546.96143	0.00045595091
73.88916	0.033992138	646.52637	0.00053117384
74.88916	0.036644556	741.91705	0.00058278022
75.88916	0.040827662	848.39478	0.00067797129
76.88916	0.046097867	943.23096	0.00075936859
77.88916	0.051608253	1034.6254	0.00081885891
78.88916	0.054741293	1139.6448	0.00088369387
79.88916	0.061141215	1232.1072	0.00097973854
80.88916	0.064463064	1320.553	0.0010319309
81.88916	0.070616297	1446.5408	0.0011266262
82.88916	0.074787058	1535.6281	0.0011860441
83.88916	0.078639314	1623.3235	0.0012585245
84.88916	0.082952984	1733.5779	0.001347324
85.88916	0.089355111	1831.0834	0.0014277122
86.88916	0.093722463	1926.1118	0.0014725674
87.88916	0.098670788	2049.8438	0.0015721321
88.88916	0.1035137	2135.8806	0.0016465444
89.88916	0.10814387	2241.9917	0.0017371483
90.88916	0.11304901	2369.4111	0.0018284159
91.88916	0.11822507	2419.5767	0.0018868039
92.88916	0.12184488	2527.3762	0.0019368696
93.88916	0.12752804	2632.9116	0.002030849
94.88916	0.13161848	2703.8005	0.0020908588
95.88916	0.13856654	2872.3347	0.0022149128
96.88916	0.14288908	2924.6333	0.0022652354
97.88916	0.14784534	3028.7988	0.0023395801
