MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Rupture			Time:	458.87729	Sec	3/4/2021 11:50:41 AM
Ch Disp.	Ch Force	Time
mm	N	Sec
0.0067689749	109.57661	346.67987
0.014229055	273.63593	347.67987
0.021835478	442.52856	348.67987
0.032664835	655.38025	349.67987
0.040377188	830.98792	350.67987
0.046771683	965.94336	351.67987
0.054806892	1159.1003	352.67987
0.066395983	1353.4447	353.67987
0.072072543	1519.285	354.67987
0.080337532	1670.0679	355.67987
0.088524111	1843.885	356.67987
0.096496925	2016.509	357.67987
0.1049142	2214.9751	358.67987
0.11331633	2386.3491	359.67987
0.12460039	2576.2463	360.67987
0.13030148	2719.8892	361.67987
0.13933477	2922.2363	362.67987
0.14867395	3096.48	363.67987
0.1560363	3241.0793	364.67987
0.16413568	3443.5537	365.67987
0.1719676	3622.9436	366.67987
0.18120986	3794.2393	367.67987
0.18984023	3944.5735	368.67987
0.19747877	4129.1499	369.67987
0.20618586	4291.7178	370.67987
0.21490173	4449.6147	371.67987
0.22115459	4610.1538	372.67987
0.23136507	4829.6479	373.67987
0.24051785	4957.5186	374.67987
0.24672329	5128.2329	375.67987
0.25670138	5305.8013	376.67987
0.26535434	5450.4893	377.67987
0.27299416	5596.6753	378.67987
0.2809301	5770.7661	379.67987
0.29023567	5977.3247	380.67987
0.29910541	6109.4468	381.67987
0.30653331	6270.7041	382.67987
0.3131578	6407.7339	383.67987
0.32328901	6557.7036	384.67987
0.33266833	6752.7617	385.67987
0.33871779	6879.0439	386.67987
0.3503615	7094.2207	387.67987
0.35562465	7171.8179	388.67987
0.36442885	7349.562	389.67987
0.37317422	7501.3213	390.67987
0.38132897	7653.1289	391.67987
0.38848767	7798.7041	392.67987
0.39806908	7969.9604	393.67987
0.40631959	8093.9482	394.67987
0.41380143	8232.0977	395.67987
0.42178893	8397.1221	396.67987
0.43289691	8548.0527	397.67987
0.43863723	8661.9619	398.67987
0.44756186	8811.1895	399.67987
0.45800108	8995.7344	400.67987
0.46479172	9113.5898	401.67987
0.47346556	9275.6914	402.67987
0.48276824	9434.9805	403.67987
0.48953149	9534.9453	404.67987
0.49893174	9713.3945	405.67987
0.5055939	9838.9648	406.67987
0.51556706	9881.123	407.67987
0.52390653	10035.939	408.67987
0.53092813	10134.089	409.67987
0.54117447	10313.353	410.67987
0.54901302	10428.321	411.67987
0.55669934	10560.546	412.67987
0.56683195	10728.594	413.67987
0.57257634	10806.221	414.67987
0.58181763	10947.476	415.67987
0.59055412	11105.757	416.67987
0.59926873	11215.912	417.67987
0.60542929	11341.479	418.67987
0.61379772	11467.843	419.67987
0.62205935	11584.249	420.67987
0.63026989	11734.889	421.67987
0.64023709	11878.158	422.67987
0.6494267	12028.467	423.67987
0.65617102	12108.313	424.67987
0.66470575	12249.438	425.67987
0.67570513	12413.18	426.67987
0.68435472	12492.422	427.67987
0.68999898	12580.546	428.67987
0.69922215	12718.753	429.67987
0.70836407	12835.802	430.67987
0.71269429	12916.427	431.67987
0.72192794	13017.493	432.67987
0.73344165	13159.219	433.67987
0.7410813	13259.351	434.67987
0.75068974	13399.017	435.67987
0.75759435	13489.218	436.67987
0.76348525	13571.538	437.67987
0.77411759	13717.091	438.67987
0.78275174	13809.57	439.67987
0.78921413	13911.399	440.67987
0.79788381	14036.37	441.67987
0.80769944	14130.521	442.67987
0.81592989	14249.414	443.67987
0.82353282	14344.256	444.67987
0.83259141	14447.213	445.67987
0.83993578	14542.905	446.67987
0.84812623	14647.714	447.67987
0.85792094	14755.406	448.67987
0.86461836	14828.45	449.67987
0.87335819	14887.285	450.67987
0.88412768	14999.417	451.67987
0.89104187	890.00397	452.67987
0.89820278	1028.0841	453.67987
0.90592194	1110.5271	454.67987
0.91405153	1143.6946	455.67987
0.92420667	1192.5552	456.67987
0.93229425	1210.8113	457.67987
0.93881321	1219.579	458.67987
