MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	706.34277	Sec	4/16/2021 7:31:39 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0345054	-0.083518974	-21.305737
10.034506	-0.16729213	-43.042885
15.034506	-0.25013632	-65.241127
20.034506	-0.33392546	-90.127335
25.034506	-0.41554919	-119.09913
30.034506	-0.49921048	-146.40874
35.034508	-0.58252823	-182.23924
40.034508	-0.66484994	-211.40086
45.034508	-0.74959248	-240.74913
50.034508	-0.8323077	-267.66608
55.034508	-0.91509277	-296.58954
60.034508	-0.99712598	-324.54688
65.034508	-1.0814869	-354.86398
70.034508	-1.1648018	-381.11252
75.034508	-1.24823	-413.28967
80.034508	-1.3307698	-441.8494
85.034508	-1.4147128	-470.3053
90.034508	-1.4972688	-498.09515
95.034508	-1.5806522	-528.42145
100.03451	-1.6633992	-559.69598
105.03451	-1.7462631	-586.58447
110.03451	-1.8294281	-616.336
115.03451	-1.9128925	-649.42297
120.03451	-1.9950333	-677.82208
125.03451	-2.0789194	-707.65637
130.03452	-2.1623404	-738.16266
135.03452	-2.2466142	-768.36292
140.03452	-2.3295064	-797.84808
145.03452	-2.412431	-827.31726
150.03452	-2.4946969	-858.76062
155.03452	-2.5777194	-887.01221
160.03452	-2.6614139	-916.17969
165.03452	-2.7450964	-947.55072
170.03452	-2.828136	-975.38708
175.03452	-2.9114728	-1007.2683
180.03452	-2.9933307	-1041.4587
185.03452	-3.0780451	-1070.9445
190.03452	-3.1587398	-1099.1251
195.03452	-3.2437296	-1128.5005
200.03452	-3.3243742	-1160.3721
205.03452	-3.4079168	-1191.3013
210.03452	-3.4914036	-1217.7002
215.03452	-3.5732174	-1248.1042
220.03452	-3.6576037	-1276.8879
225.03452	-3.7392583	-1306.7565
230.03452	-3.8227572	-1336.4882
235.03452	-3.9064744	-1367.1534
240.03452	-3.9891298	-1395.8951
245.03452	-4.0713973	-1424.6548
250.03452	-4.1542649	-1453.3102
255.03452	-4.2365098	-1482.5304
260.03452	-4.3193002	-1512.7684
265.03452	-4.4029536	-1541.2179
270.03452	-4.4847064	-1568.6223
275.03452	-4.5678844	-1596.1003
280.03452	-4.6526389	-1625.3704
285.03452	-4.7325106	-1653.8329
290.03452	-4.8169861	-1682.3351
295.03452	-4.8997073	-1713.1124
300.03452	-4.982347	-1743.8234
305.03452	-5.0653958	-1768.3075
310.03452	-5.1480908	-1795.9257
315.03452	-5.230073	-1822.7234
320.03452	-5.3142881	-1852.0759
325.03452	-5.3962693	-1879.8043
330.03452	-5.4799056	-1911.9344
335.03452	-5.5608101	-1940.9906
340.03452	-5.6457787	-1967.4706
345.03452	-5.7302651	-1994.2761
350.03452	-5.8124924	-2020.0503
355.03452	-5.8969722	-2046.9418
360.03452	-5.9778414	-2076.3367
365.03452	-6.0623388	-2102.3042
370.03452	-6.1442919	-2129.4275
375.03452	-6.2281322	-2152.1548
380.03452	-6.3106327	-2178.8655
385.03452	-6.3953853	-2207.6963
390.03452	-6.4787669	-2232.8188
395.03452	-6.5608182	-2260.1685
400.03452	-6.6440325	-2284.4939
405.03452	-6.7270975	-2311.5857
410.03452	-6.8105021	-2334.52
415.03452	-6.8935857	-2361.0874
420.03452	-6.9771657	-2383.6357
425.03452	-7.0604272	-2408.2891
430.03452	-7.1440415	-2431.1147
435.03452	-7.2266397	-2458.2979
440.03452	-7.3101263	-2483.248
445.03452	-7.3936005	-2509.4426
450.03452	-7.4775863	-2530.5125
455.03452	-7.5610766	-2554.6694
460.03452	-7.6435857	-2578.6548
465.03452	-7.726222	-2603.126
470.03452	-7.8095717	-2628.1326
475.03452	-7.8939404	-2649.0044
480.03452	-7.9762506	-2673.124
485.03452	-8.0591888	-2694.467
490.03452	-8.1430416	-2718.8669
495.03452	-8.2269726	-2741.696
500.03452	-8.3089581	-2763.53
505.03452	-8.3924913	-2792.2939
510.03452	-8.4757576	-2812.9104
515.03455	-8.5598021	-2834.0571
520.03455	-8.6431065	-2856.5994
525.03455	-8.7250175	-2882.0188
530.03455	-8.8091326	-2900.0994
535.03455	-8.8916655	-2917.7922
540.03455	-8.9757586	-2937.0178
545.03455	-9.0599489	-2960.0593
550.03455	-9.1407261	-2977.6064
555.03455	-9.224884	-2999.1553
560.03455	-9.3078642	-3017.6536
565.03455	-9.3915138	-3036.3931
570.03455	-9.4741182	-3055.5276
575.03455	-9.5563507	-3070.5984
580.03455	-9.6407042	-3093.3845
585.03455	-9.7230473	-3102.5691
590.03455	-9.8063068	-3123.4514
595.03455	-9.8900213	-3139.5117
600.03455	-9.9731655	-3154.4285
605.03455	-10.056229	-3172.0598
610.03455	-10.138326	-3183.7109
615.03455	-10.223078	-3202.1257
620.03455	-10.306534	-3216.6865
625.03455	-10.388152	-3229.635
630.03455	-10.473082	-3245.74
635.03455	-10.556033	-3261.4338
640.03455	-10.639851	-3272.8875
645.03455	-10.72306	-3286.1411
650.03455	-10.806121	-3296.3096
655.03455	-10.88893	-3309.9158
660.03455	-10.972048	-3319.8999
665.03455	-11.054471	-3331.8115
670.03455	-11.138548	-3342.1003
675.03455	-11.222224	-3364.0889
680.03455	-11.304205	-3411.9373
685.03455	-11.389074	-3475.6597
690.03455	-11.471322	-3533.9248
695.03455	-11.554973	19.780725
700.03455	-11.637699	24.696171
705.03455	-11.720788	22.095217
