MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.032064	Sec	3/4/2021 12:10:23 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0249023	0.0031549954	119.95144	3.7481444e-05
2.0249023	0.008305083	199.96193	0.000110019
3.0249023	0.014298861	324.75186	0.00017863109
4.0249023	0.018672515	398.5379	0.00025267791
5.0249023	0.024076976	502.63144	0.00029890388
6.0249023	0.028247992	593.63831	0.00038204147
7.0249023	0.032824591	698.70599	0.00041683143
8.0249023	0.040439826	825.06799	0.00051073526
9.0249023	0.044454508	957.01886	0.00058835821
10.024902	0.049267244	990.95874	0.00063468766
11.024902	0.055100437	1093.095	0.00069522398
12.024902	0.060911402	1204.1077	0.0007915934
13.024902	0.06773258	1330.3389	0.0008568801
14.024902	0.072111614	1417.0637	0.00094662339
15.024902	0.076194577	1510.7803	0.00099327962
16.024902	0.083389118	1629.5436	0.0010796678
17.024902	0.088145562	1729.902	0.0011300418
18.024902	0.09354075	1810.6788	0.0012043383
19.024902	0.097375132	1910.4419	0.00124899
20.024902	0.10434716	1999.7609	0.0013435889
21.024902	0.10830811	2105.5889	0.0013889584
22.024902	0.11541516	2219.7222	0.0014800591
23.024902	0.11912354	2313.7217	0.001538316
24.024902	0.12466133	2412.9834	0.0016143635
25.024902	0.13106985	2522.8442	0.0016915553
26.024902	0.13675912	2609.3821	0.0017691466
27.024902	0.14176415	2728.0845	0.0018276853
28.024902	0.1482767	2845.5747	0.0019255781
29.024902	0.15302515	2923.3987	0.0019697777
30.024902	0.158186	3023.396	0.0020524904
