MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	111.38607	Sec	3/4/2021 11:54:50 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
82.380859	0.0067025418	100.8561	0.00017588702
83.380859	0.010513769	175.04379	0.00029141249
84.380859	0.015898919	269.59402	0.00033812405
85.380859	0.020864196	367.27414	0.00045079333
86.380859	0.026990129	490.97775	0.00056393282
87.380859	0.030228993	578.63538	0.0006636848
88.380859	0.037897497	673.23328	0.00076893216
89.380859	0.041110754	770.47095	0.00084100384
90.380859	0.047344662	884.97424	0.0009625252
91.380859	0.053754214	963.69147	0.0010302521
92.380859	0.057630599	1082.6949	0.0011507296
93.380859	0.063586421	1164.582	0.0012494819
94.380859	0.066997036	1267.0815	0.0013108698
95.380859	0.072579496	1358.501	0.0014078721
96.380859	0.078736931	1473.0515	0.0015041698
97.380859	0.082689792	1577.4016	0.0015785885
98.380859	0.088999249	1659.1606	0.0016775649
99.380859	0.095407985	1777.3384	0.0017642031
100.38086	0.099095821	1863.3705	0.0018698713
101.38086	0.10280542	1956.9083	0.0019229671
102.38086	0.10943236	2055.3313	0.0020415301
103.38086	0.11333292	2156.999	0.0020941752
104.38086	0.12102007	2329.3325	0.0022379158
105.38086	0.12397517	2360.4226	0.0022970836
106.38086	0.13057876	2474.1802	0.0023547646
107.38086	0.13494954	2556.0823	0.0024523423
108.38086	0.14084005	2671.4314	0.0025272586
109.38086	0.14684525	2802.2415	0.0026352287
110.38086	0.15121014	2852.7388	0.0027161578
111.38086	0.15692194	2970.3999	0.0028557393
