MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Rupture			Time:	407.85565	Sec	3/4/2021 11:59:47 AM
Ch Disp.	Ch Force	Time
mm	N	Sec
0.0087308483	198.51384	291.83563
0.01634516	372.69724	292.83563
0.026024926	514.41992	293.83563
0.032921914	694.16858	294.83563
0.043024424	816.9624	295.83563
0.051863164	999.48145	296.83563
0.058254685	1176.6874	297.83563
0.067992434	1314.6432	298.83563
0.074713625	1470.0612	299.83563
0.08309669	1624.5652	300.83563
0.089445084	1761.9104	301.83563
0.10060027	1965.0621	302.83563
0.10772371	2109.5747	303.83563
0.11626203	2295.7273	304.83563
0.12368206	2434.5891	305.83563
0.13276078	2608.9165	306.83563
0.14158338	2755.1326	307.83563
0.14742513	2900.7234	308.83563
0.15920953	3101.6423	309.83563
0.16830772	3250.905	310.83563
0.17427875	3398.2239	311.83563
0.18239275	3545.053	312.83563
0.19161043	3725.4319	313.83563
0.20068751	3889.8267	314.83563
0.20893617	4041.0305	315.83563
0.21706404	4214.6201	316.83563
0.22404923	4340.8306	317.83563
0.23252921	4527.2783	318.83563
0.24233088	4682.7402	319.83563
0.25044399	4847.7202	320.83563
0.2585822	4992.624	321.83563
0.26820955	5153.9888	322.83563
0.27448648	5279.0488	323.83563
0.28319517	5443.2656	324.83563
0.29266363	5603.3032	325.83563
0.30012539	5760.1626	326.83563
0.3087697	5913.6699	327.83563
0.31610075	6070.3354	328.83563
0.32499281	6197.0732	329.83563
0.33125019	6333.9707	330.83563
0.34102541	6490.0654	331.83563
0.34932801	6650.2295	332.83563
0.35705313	6718.5469	333.83563
0.3668927	6857.2056	334.83563
0.37478101	7015.1821	335.83563
0.38213259	7114.8647	336.83563
0.39241746	7313.3389	337.83563
0.3990325	7386.2671	338.83563
0.40708318	7543.1558	339.83563
0.41660479	7714.5464	340.83563
0.42485934	7866.1001	341.83563
0.43280593	7989.7002	342.83563
0.44093794	8107.375	343.83563
0.4508597	8257.8057	344.83563
0.45722374	8385.6758	345.83563
0.46610394	8514.9346	346.83563
0.47465685	8664.4648	347.83563
0.48329732	8835.4053	348.83563
0.49228904	8951.625	349.83563
0.50054657	9132.8379	350.83563
0.50768638	9233.9531	351.83563
0.5156194	9364.5215	352.83563
0.52472544	9520.1289	353.83563
0.53059423	9609.5547	354.83563
0.54077929	9749.2793	355.83563
0.55168915	9940.3301	356.83563
0.55795133	10023.092	357.83563
0.5661509	10141.41	358.83563
0.57396418	10289.99	359.83563
0.58473551	10421.553	360.83563
0.59055758	10556.598	361.83563
0.59967148	10686.988	362.83563
0.60748148	10836.887	363.83563
0.61823273	10960.161	364.83563
0.62289715	11051.377	365.83563
0.63159353	11200.29	366.83563
0.63960427	11276.464	367.83563
0.65081	11464.718	368.83563
0.65853137	11543.445	369.83563
0.6647352	11668.593	370.83563
0.67398357	11820.289	371.83563
0.68436831	11944.324	372.83563
0.69375777	12099.058	373.83563
0.70150179	12181.958	374.83563
0.70999098	12292.591	375.83563
0.71663249	12380.473	376.83563
0.72534609	12515.832	377.83563
0.73456496	12665.032	378.83563
0.74190933	12722.155	379.83563
0.74865735	12842.914	380.83563
0.7589047	12994.805	381.83563
0.76705104	13121.104	382.83563
0.77487165	13224.406	383.83563
0.78374898	13313.661	384.83563
0.79211175	13449.199	385.83563
0.80013269	13536.727	386.83563
0.80842024	13663.54	387.83563
0.81703669	13759.121	388.83563
0.823654	13846.28	389.83563
0.83187127	13959.456	390.83563
0.84109157	14061.94	391.83563
0.85018468	14178.099	392.83563
0.85771531	14281.107	393.83563
0.86866599	14407.676	394.83563
0.87512439	14480.74	395.83563
0.88359028	14571.36	396.83563
0.89155102	14659.826	397.83563
0.89890009	14761.02	398.83563
0.9086867	14824.29	399.83563
0.91398197	14275.46	400.83563
0.92578691	14277.438	401.83563
0.9326368	834.59125	402.83563
0.94185281	966.71497	403.83563
0.95043278	998.8551	404.83563
0.95801342	1045.3191	405.83563
0.96585524	1084.2048	406.83563
0.97482419	1123.392	407.83563
