MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 4			Time:	266.09799	Sec	3/4/2021 11:57:25 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
237.09245	0.0046910136	103.10646	0.00013085094
238.09245	0.009221511	202.99347	0.00021002695
239.09245	0.014944116	292.94626	0.00031625576
240.09245	0.019891413	396.61621	0.00038505942
241.09245	0.024774324	513.74475	0.00048721652
242.09245	0.029968515	578.5625	0.00056601991
243.09245	0.035647426	715.95483	0.00067327596
244.09245	0.041512739	797.53076	0.00076312578
245.09245	0.045472305	899.12146	0.00084156543
246.09245	0.050045423	993.65607	0.00090778235
247.09245	0.055608008	1080.3654	0.0010317164
248.09245	0.060372695	1192.2244	0.0011099562
249.09245	0.066510513	1295.4547	0.0012121617
250.09245	0.070510037	1373.5167	0.0012705879
251.09245	0.077360719	1522.2358	0.0013853881
252.09245	0.080107383	1578.1072	0.001457596
253.09245	0.087278977	1719.2177	0.0015387994
254.09245	0.091116019	1793.1899	0.0016468208
255.09245	0.098010346	1920.5759	0.0017271352
256.09247	0.10165105	1989.605	0.0017806663
257.09247	0.10840385	2097.9565	0.0018862699
258.09247	0.11271803	2209.249	0.0019597267
259.09247	0.11895364	2314.7173	0.0020506983
260.09247	0.12283816	2368.6958	0.0021122242
261.09247	0.12678815	2493.3528	0.0021923522
262.09247	0.13304332	2595.0798	0.0023025677
263.09247	0.13792792	2704.4016	0.0023624722
264.09247	0.14488745	2817.1743	0.0024639424
265.09247	0.1494554	2910.0471	0.0025491677
266.09247	0.1534707	2990.8396	0.0026106087
