MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	569.44958	Sec	3/31/2021 10:12:25 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0245771	-0.086838491	-19.932474
10.024577	-0.16727746	-39.877186
15.024577	-0.25094822	-59.404869
20.024578	-0.33609086	-79.697723
25.024578	-0.419507	-101.22005
30.024578	-0.49947903	-123.11653
35.024578	-0.58363128	-146.80632
40.024578	-0.66768438	-181.06926
45.024578	-0.75075918	-208.00975
50.024578	-0.83559775	-236.53329
55.024578	-0.91771334	-264.09122
60.024578	-1.0008264	-289.14529
65.024582	-1.083457	-320.91644
70.024582	-1.1678655	-348.64142
75.024582	-1.2500876	-377.16757
80.024582	-1.3332148	-406.89145
85.024582	-1.4163311	-435.07846
90.024582	-1.5001293	-461.75998
95.024582	-1.581954	-490.63696
100.02458	-1.6681039	-522.55878
105.02458	-1.7500759	-550.61694
110.02458	-1.8325675	-579.51538
115.02458	-1.9173405	-610.6579
120.02458	-1.9999143	-639.60089
125.02458	-2.083267	-668.28082
130.02458	-2.1667562	-699.13867
135.02458	-2.2509031	-728.19458
140.02458	-2.3341184	-756.68121
145.02458	-2.4148352	-785.87189
150.02458	-2.5016916	-815.71857
155.02458	-2.5844715	-845.77728
160.02458	-2.6686621	-873.29626
165.02458	-2.7520134	-902.60724
170.02458	-2.8336644	-932.91632
175.02458	-2.9173529	-963.12177
180.02458	-3.0013473	-993.25488
185.02458	-3.0819023	-1021.5472
190.02458	-3.168298	-1056.4528
195.02458	-3.2522907	-1085.8556
200.02458	-3.3345151	-1115.6342
205.02458	-3.4169149	-1144.3655
210.02458	-3.5009305	-1173.5386
215.02458	-3.5848725	-1202.2272
220.02458	-3.6679292	-1231.1615
225.02458	-3.7503591	-1257.4425
230.02458	-3.8333597	-1286.2991
235.02458	-3.9180372	-1317.061
240.02458	-4.0002327	-1344.6117
245.02458	-4.084064	-1376.6334
250.02458	-4.168396	-1402.4709
255.02458	-4.2519269	-1435.2745
260.0246	-4.3343835	-1455.6454
265.0246	-4.4157081	-1486.5168
270.0246	-4.5012183	-1515.8524
275.0246	-4.5839133	-1540.8251
280.0246	-4.6659241	-1571.1096
285.0246	-4.7504845	-1598.4323
290.0246	-4.8342447	-1626.5825
295.0246	-4.9157495	-1650.4111
300.0246	-5.0004468	-1679.5664
305.0246	-5.0833197	-1709.4056
310.0246	-5.1661286	-1736.8019
315.0246	-5.2494664	-1763.4258
320.0246	-5.3350735	-1794.7854
325.0246	-5.4176712	-1819.5212
330.0246	-5.4995298	-1844.8491
335.0246	-5.583549	-1869.6422
340.0246	-5.6670775	-1904.7087
345.0246	-5.7508349	-1934.1661
350.0246	-5.8340654	-1959.7159
355.0246	-5.9177499	-1987.2456
360.0246	-6.0007334	-2009.7864
365.0246	-6.084506	-2037.6324
370.0246	-6.1673293	-2063.4897
375.0246	-6.2493029	-2089.3313
380.0246	-6.3321791	-2111.8062
385.0246	-6.4170432	-2138.676
390.0246	-6.5001993	-2163.0891
395.0246	-6.5837722	-2188.8906
400.0246	-6.6661911	-2212.7764
405.0246	-6.751152	-2240.0244
410.0246	-6.8338194	-2264.7576
415.0246	-6.9156866	-2284.6121
420.0246	-7.0003743	-2311.71
425.0246	-7.0845351	-2330.655
430.0246	-7.1668291	-2322.7808
435.0246	-7.2495227	-2345.6521
440.0246	-7.3351474	-2367.1323
445.0246	-7.4154935	-2383.3391
450.0246	-7.4991164	-2402.1299
455.0246	-7.5839696	-2421.9507
460.0246	-7.6669354	-2441.0798
465.0246	-7.7526879	-2464.4019
470.0246	-7.831789	-2466.3459
475.0246	-7.916513	-2480.1609
480.0246	-7.9999948	-2478.4536
485.0246	-8.0851097	-2496.4763
490.0246	-8.16747	-2498.3416
495.0246	-8.2505751	-2505.4558
500.0246	-8.3346872	-2514.6013
505.0246	-8.4196844	-2522.3389
510.0246	-8.5031252	-2525.7429
515.0246	-8.5822382	-2532.3411
520.0246	-8.6665392	-2535.0676
525.0246	-8.7518654	-2537.4097
530.0246	-8.8362656	-2504.3521
535.0246	-8.9187317	-2488.8474
540.0246	-9.0013504	-2502.2024
545.0246	-9.0846577	-2510.9155
550.0246	-9.1670904	-2520.6863
555.0246	-9.2529755	-2526.9624
560.0246	-9.3350601	-2534.9863
565.0246	-9.4180231	-2292.5945
