MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	453.66504	Sec	3/24/2021 7:11:51 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.025228	-0.082307354	-15.230822
10.025229	-0.16451249	-26.709148
15.025229	-0.24917009	-39.140316
20.025229	-0.33344406	-55.520325
25.025229	-0.41971248	-71.44445
30.025229	-0.50057286	-84.25695
35.02523	-0.58127415	-95.762497
40.02523	-0.66601694	-107.67168
45.02523	-0.74879688	-119.69674
50.02523	-0.83263683	-131.46004
55.02523	-0.91641599	-146.84383
60.02523	-0.99888873	-157.02521
65.02523	-1.0825458	-169.71494
70.02523	-1.1657338	-180.95407
75.02523	-1.250114	-192.87827
80.02523	-1.3334221	-205.04196
85.02523	-1.4164701	-219.6805
90.02523	-1.4977882	-232.18173
95.02523	-1.5821326	-243.68866
100.02523	-1.6649486	-255.44095
105.02523	-1.7480525	-271.62283
110.02523	-1.8333558	-284.23431
115.02523	-1.9153609	-295.64413
120.02523	-1.9986908	-311.99365
125.02523	-2.0846462	-324.81989
130.02524	-2.167279	-339.48337
135.02524	-2.2479906	-350.98175
140.02524	-2.3321345	-366.31631
145.02524	-2.4141812	-379.29474
150.02524	-2.499028	-392.67569
155.02524	-2.5802021	-406.35825
160.02524	-2.665266	-418.14392
165.02524	-2.7478223	-433.29486
170.02524	-2.8330803	-447.82907
175.02524	-2.9160202	-460.63644
180.02524	-2.9995122	-473.61612
185.02524	-3.0837576	-486.33334
190.02524	-3.1640449	-499.31488
195.02524	-3.2493949	-513.23651
200.02524	-3.3318186	-525.26477
205.02524	-3.4155464	-539.31256
210.02524	-3.4987447	-549.28369
215.02524	-3.5812252	-562.31091
220.02524	-3.6663468	-573.71503
225.02524	-3.747896	-585.76465
230.02524	-3.8315928	-597.24255
235.02524	-3.9152014	-609.58801
240.02524	-3.9988627	-623.21753
245.02524	-4.0822086	-634.50464
250.02524	-4.1655054	-645.71008
255.02524	-4.2476897	-657.5788
260.02524	-4.3312788	-670.76501
265.02524	-4.413835	-681.48883
270.02524	-4.4969015	-691.28333
275.02524	-4.5795689	-701.63397
280.02524	-4.6642203	-713.72498
285.02524	-4.7486467	-724.71313
290.02524	-4.8317566	-736.15167
295.02524	-4.9142919	-746.28058
300.02524	-4.9979982	-759.2644
305.02524	-5.0824051	-768.20575
310.02524	-5.166914	-778.75342
315.02524	-5.2480183	-787.01758
320.02524	-5.3313065	-797.52393
325.02524	-5.414866	-800.60809
330.02524	-5.4969163	-809.30927
335.02524	-5.5831947	-819.41901
340.02524	-5.6648536	-785.52881
345.02524	-5.7478056	-801.36017
350.02524	-5.830749	-809.42401
355.02524	-5.9143257	-718.10175
360.02524	-5.998364	-753.4823
365.02524	-6.0821338	-763.2569
370.02524	-6.1636062	-766.81647
375.02524	-6.2480006	-772.97253
380.02524	-6.3316784	-774.45325
385.02524	-6.4148235	-778.23724
390.02524	-6.4975395	-750.77887
395.02524	-6.5821438	-739.57886
400.02524	-6.6632814	-737.0387
405.02524	-6.7489247	-734.90924
410.02524	-6.8323746	-731.21893
415.02524	-6.9139109	-726.81512
420.02524	-6.9970074	-713.87946
425.02524	-7.0812416	-704.58698
430.02524	-7.1631823	-697.89941
435.02524	-7.2467852	-696.73431
440.02524	-7.3317571	-696.28699
445.02524	-7.4138684	-683.6568
450.02524	-7.4980712	-676.57013
