MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	525.59247	Sec	4/16/2021 8:39:44 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.026042	-0.08674565	-18.701452
10.026042	-0.16813992	-47.156921
15.026042	-0.25121865	-72.806198
20.026043	-0.33384207	-102.26898
25.026043	-0.41964695	-130.17998
30.026043	-0.50444436	-157.06656
35.026043	-0.58429027	-196.44788
40.026043	-0.67030996	-232.66327
45.026043	-0.75124931	-265.90408
50.026043	-0.83401704	-302.12643
55.026043	-0.91955632	-335.10724
60.026043	-1.0005475	-370.08859
65.026047	-1.0852311	-406.48407
70.026047	-1.1697525	-444.1994
75.026047	-1.2516482	-477.03577
80.026047	-1.3349319	-508.96597
85.026047	-1.4198453	-546.24377
90.026047	-1.5014601	-582.16675
95.026047	-1.5864213	-617.89587
100.02605	-1.6674752	-653.29132
105.02605	-1.7512912	-687.46722
110.02605	-1.8345808	-722.72321
115.02605	-1.9174286	-759.8761
120.02605	-2.0008655	-795.10211
125.02605	-2.0860784	-833.08197
130.02605	-2.1696293	-870.97699
135.02605	-2.2502203	-907.53259
140.02605	-2.3353121	-944.50507
145.02605	-2.4183402	-981.71283
150.02605	-2.5016947	-1019.1036
155.02605	-2.5875432	-1062.0077
160.02605	-2.6668427	-1099.5471
165.02605	-2.7532136	-1134.6949
170.02605	-2.8356957	-1170.7231
175.02605	-2.9161608	-1208.7609
180.02605	-3.0006101	-1246.2717
185.02605	-3.0865519	-1281.0649
190.02605	-3.1671367	-1318.4496
195.02605	-3.2510583	-1355.3738
200.02605	-3.3349569	-1395.2227
205.02605	-3.4176252	-1428.1664
210.02605	-3.5016384	-1464.4592
215.02605	-3.5858889	-1501.9871
220.02605	-3.6679871	-1540.4348
225.02605	-3.7508469	-1575.4521
230.02605	-3.8363013	-1615.0238
235.02605	-3.9177661	-1650.0884
240.02605	-4.0027046	-1684.9301
245.02605	-4.0849295	-1724.8489
250.02605	-4.1682014	-1758.6232
255.02605	-4.2526312	-1796.663
260.02606	-4.3337231	-1831.2878
265.02606	-4.4186106	-1868.8435
270.02606	-4.502573	-1905.0725
275.02606	-4.5817647	-1945.8395
280.02606	-4.6656995	-1977.2113
285.02606	-4.7513752	-2014.9033
290.02606	-4.8364253	-2052.4924
295.02606	-4.9172173	-2086.2742
300.02606	-5.0023799	-2125.6272
305.02606	-5.0844884	-2159.1995
310.02606	-5.1691303	-2192.6814
315.02606	-5.2507915	-2228.0229
320.02606	-5.3356004	-2266.9058
325.02606	-5.4175611	-2299.0967
330.02606	-5.5013347	-2333.0952
335.02606	-5.5850196	-2366.1799
340.02606	-5.6685929	-2402.7236
345.02606	-5.7511544	-2435.355
350.02606	-5.83459	-2470.3987
355.02606	-5.916801	-2505.0688
360.02606	-6.0006018	-2540.5374
365.02606	-6.08391	-2572.106
370.02606	-6.1674342	-2605.8813
375.02606	-6.2524958	-2635.717
380.02606	-6.333838	-2670.5786
385.02606	-6.4184313	-2705.7515
390.02606	-6.5008798	-2736.1333
395.02606	-6.5827985	-2769.6763
400.02606	-6.665597	-2807.8738
405.02606	-6.7496834	-2839.0647
410.02606	-6.8334541	-2872.7808
415.02606	-6.9167552	-2903.3997
420.02606	-6.9995484	-2938.2563
425.02606	-7.0836697	-2966.7498
430.02606	-7.1656513	-2996.7703
435.02606	-7.2495589	-3033.8208
440.02606	-7.3318663	-3060.3259
445.02606	-7.4173765	-3088.5928
450.02606	-7.499958	-3124.6248
455.02606	-7.5832286	-3157.7607
460.02606	-7.6673579	-3185.2031
465.02606	-7.7505889	-3217.3315
470.02606	-7.8341389	-3253.6296
475.02606	-7.9174232	-3246.9297
480.02606	-7.9998474	-3287.7769
485.02606	-8.0836515	-3320.053
490.02606	-8.1669235	-3294.9094
495.02606	-8.2523127	-3324.5886
500.02606	-8.3335924	-3288.6775
505.02606	-8.4167309	-3309.2241
510.02606	-8.5004044	-3318.3833
515.02606	-8.5845194	-3146.2031
520.02606	-8.6664324	-1079.1346
525.02606	-8.7507343	-1101.9453
