MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 4			Time:	247.21811	Sec	3/4/2021 12:06:05 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
218.21289	0.0085400026	132.95285	0.00013444701
219.21289	0.012407166	224.4025	0.00023105412
220.21289	0.017474273	320.52975	0.00028249455
221.21289	0.022456352	425.59464	0.00039573319
222.21289	0.024717119	510.10233	0.00041940398
223.21289	0.031909712	601.57849	0.00050634739
224.21289	0.035496943	705.43817	0.00056428596
225.21289	0.041117307	777.12134	0.00064272748
226.21289	0.045136653	909.78534	0.00071607763
227.21289	0.050961602	982.96222	0.00078605942
228.21289	0.055105112	1117.2493	0.00086632546
229.21289	0.06065448	1193.4335	0.00094339956
230.21289	0.063149951	1302.4352	0.0010039441
231.21289	0.070880331	1388.7603	0.0010847544
232.21289	0.074194238	1509.3805	0.0011556797
233.21289	0.079502143	1569.2715	0.0012080501
234.21289	0.082725845	1693.2174	0.0012926792
235.21289	0.089474089	1788.6809	0.0013795171
236.21289	0.093218677	1900.7772	0.0014341878
237.21289	0.098652743	1967.2423	0.0014852993
238.21289	0.10318247	2074.6672	0.0015568761
239.21289	0.1085774	2177.9302	0.0016472748
240.21289	0.11203448	2272.4985	0.0017063003
241.21289	0.11802728	2385.7686	0.0017979294
242.21289	0.12343518	2488.3191	0.0018429651
243.21289	0.12918939	2579.968	0.0019283248
244.21289	0.13325714	2690.8274	0.0019899963
245.21289	0.13841547	2783.7998	0.0020743518
246.21289	0.14350782	2876.7761	0.002107803
247.21289	0.14904106	2983.6021	0.0022110934
