MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	95.232101	Sec	3/4/2021 12:56:08 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
66.226891	0.0018291728	66.589676	2.2172972e-05
67.226891	0.011960365	208.39056	0.00016201464
68.226891	0.016961651	274.3956	0.00028050155
69.226891	0.029249424	417.44839	0.00040796091
70.226891	0.033540864	521.98383	0.00059157598
71.226891	0.041056421	614.24713	0.00067532517
72.226891	0.048020408	693.81299	0.00077148969
73.226891	0.054669682	791.2666	0.00089923973
74.226891	0.064131238	927.16614	0.0010539747
75.226891	0.073500901	1046.219	0.0011787028
76.226891	0.07890024	1117.0979	0.0012865805
77.226891	0.086879775	1236.3429	0.0014360838
78.226891	0.092281774	1315.9645	0.0015021635
79.226891	0.099817865	1416.4165	0.0016322891
80.226891	0.10881181	1510.9001	0.0017606508
81.226891	0.11677173	1641.786	0.001918403
82.226891	0.12429547	1735.6563	0.0020259835
83.226891	0.13040999	1819.2185	0.002103958
84.226891	0.13782191	1922.8694	0.0022657474
85.226891	0.14533271	2038.255	0.0023690984
86.226891	0.15246394	2120.4902	0.0024786799
87.226891	0.15955254	2205.0627	0.0025755432
88.226891	0.16739357	2301.4736	0.0027162218
89.226891	0.17541808	2430.7207	0.0028242124
90.226891	0.18372957	2526.8938	0.002938275
91.226891	0.18941925	2611.9509	0.0030730211
92.226891	0.20038117	2742.1338	0.0032267836
93.226891	0.20519954	2825.0562	0.0032981862
94.226891	0.2138381	2944.6223	0.0034439522
95.226891	0.22011934	3011.8228	0.0035242371
