MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_3			Time:	161.33627	Sec	3/4/2021 12:57:14 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
132.3309	0.011162848	172.60014	0.00020217776
133.3309	0.015208062	231.52808	0.00017063506
134.3309	0.024343126	354.74982	0.00033289564
135.3309	0.033215776	459.21866	0.00049093447
136.3309	0.039052147	557.22339	0.00054661382
137.3309	0.047293372	643.66534	0.00062354247
138.3309	0.051347807	703.20605	0.00071700348
139.3309	0.060397074	818.76117	0.00087084202
140.3309	0.069300197	975.11688	0.0010167779
141.3309	0.074480817	1013.9186	0.0010353377
142.3309	0.083167575	1145.0865	0.0011958149
143.3309	0.088611893	1249.1334	0.001308277
144.3309	0.095948316	1333.3784	0.001380357
145.3309	0.10182403	1419.8754	0.0014756373
146.3309	0.11136933	1532.1713	0.0016488553
147.3309	0.12080912	1661.6508	0.0017508346
148.3309	0.1270123	1737.8315	0.001830487
149.3309	0.13430545	1833.4202	0.0019527001
150.3309	0.1418836	1921.7473	0.0020773131
151.3309	0.14960618	2058.1973	0.0021952288
152.3309	0.15511735	2131.6978	0.0022745854
153.3309	0.16325618	2229.7336	0.0024118072
154.3309	0.17059906	2336.551	0.0025102233
155.3309	0.17928044	2455.1382	0.0026301693
156.3309	0.18583342	2538.9922	0.0027163802
157.3309	0.19490339	2648.3416	0.0028645424
158.3309	0.20132558	2760.7896	0.0029566442
159.3309	0.20720769	2825.6101	0.00304524
160.3309	0.21556878	2926.5913	0.0031820992
161.3309	0.22418466	3032.3875	0.0033009327
