MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.032879	Sec	3/4/2021 12:55:03 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0258789	0.0074161286	140.75066	0.00010474969
2.0258789	0.015173556	237.10904	0.00025212701
3.0258789	0.022594502	339.23795	0.0003382017
4.0258789	0.031568162	445.17917	0.00045719085
5.0258789	0.039225347	535.35034	0.00056846993
6.0258789	0.047238223	646.4693	0.00069800357
7.0258789	0.054239299	763.88129	0.00081315404
8.0258789	0.058919776	830.69775	0.00091462606
9.0258789	0.067637019	935.47351	0.0010604269
10.025879	0.074792013	1047.6219	0.001166173
11.025879	0.081160381	1127.3668	0.0012692288
12.025879	0.089709356	1244.7452	0.0014182373
13.025879	0.098734446	1366.1222	0.0015360531
14.025879	0.10371739	1441.4397	0.0016020242
15.025879	0.11078122	1526.0039	0.0017365726
16.025879	0.12125683	1673.364	0.0018831992
17.025879	0.12596041	1721.5797	0.0019264747
18.025879	0.1367932	1849.3302	0.0021056386
19.025879	0.14214869	1939.4764	0.0022012817
20.025879	0.15208109	2053.1548	0.0023212635
21.025879	0.15668073	2110.9946	0.0023999447
22.025879	0.16500811	2232.2769	0.0025632482
23.025879	0.17235208	2326.0957	0.0026418751
24.025879	0.17806838	2382.6443	0.0027097689
25.025879	0.18953966	2529.1838	0.0029155172
26.025879	0.19538018	2636.3633	0.0030113414
27.025879	0.20453204	2734.4148	0.0031297887
28.025879	0.21086252	2805.1096	0.0032330987
29.025879	0.21862711	2941.7856	0.0033278628
30.025879	0.22824419	3050.7913	0.0034873593
