MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Rupture			Time:	367.08188	Sec	3/10/2021 7:57:47 AM
Ch Disp.	Ch Force	Time
mm	N	Sec
0.00773563	159.75897	255.47055
0.016531805	305.70715	256.47055
0.024299324	473.17911	257.47055
0.031245485	637.58521	258.47055
0.040881611	766.80725	259.47055
0.049362559	936.20697	260.47055
0.058676392	1132.4097	261.47055
0.065578297	1245.8198	262.47055
0.073624723	1407.5575	263.47055
0.083034188	1560.6715	264.47055
0.090977862	1725.566	265.47055
0.099148452	1884.3585	266.47055
0.10608535	2022.0225	267.47055
0.11608136	2202.8015	268.47055
0.12507115	2369.4231	269.47055
0.13346057	2535.7048	270.47055
0.14236309	2686.2966	271.47055
0.14921027	2842.8503	272.47055
0.15655665	2994.3518	273.47055
0.16586618	3161.6946	274.47055
0.17473201	3331.2783	275.47055
0.18199888	3453.8323	276.47055
0.1916893	3661.7485	277.47055
0.20041387	3807.6379	278.47055
0.20789085	3954.9421	279.47055
0.21620527	4114.499	280.47055
0.22455084	4286.603	281.47055
0.23293139	4430.7871	282.47055
0.24186224	4587.1289	283.47055
0.25158563	4755.0112	284.47055
0.25715002	4889.2866	285.47055
0.2653538	5028.1499	286.47055
0.27404091	5208.4912	287.47055
0.28206849	5339.7231	288.47055
0.29264355	5533.3765	289.47055
0.29900694	5647.5669	290.47055
0.30690783	5773.3184	291.47055
0.31584129	5945.1343	292.47055
0.32621631	6086.5088	293.47055
0.33350575	6230.2813	294.47055
0.33978781	6353.792	295.47055
0.34979624	6525.3901	296.47055
0.35980755	6721.2017	297.47055
0.36627975	6784.5737	298.47055
0.37317967	6932.3589	299.47055
0.38428664	7089.6743	300.47055
0.3903107	7232.7202	301.47055
0.40004519	7366.0288	302.47055
0.40659222	7512.5898	303.47055
0.41776004	7673.2656	304.47055
0.42432758	7785.9141	305.47055
0.43261823	7942.1235	306.47055
0.44000599	8068.3115	307.47055
0.45090556	8256.1387	308.47055
0.45953271	8413.6074	309.47055
0.46712828	8524.9229	310.47055
0.47544464	8682.7451	311.47055
0.48483968	8827.8164	312.47055
0.49148506	8908.6924	313.47055
0.4997324	9026.5049	314.47055
0.50703931	9195.6133	315.47055
0.51835996	9276.8184	316.47055
0.52512133	9407.6719	317.47055
0.53282523	9530.0898	318.47055
0.5409795	9653.2148	319.47055
0.54837918	9815.5156	320.47055
0.55882961	9918.4688	321.47055
0.56653911	10022.323	322.47055
0.57427931	10121.004	323.47055
0.58388454	10265.607	324.47055
0.59231079	10394.49	325.47055
0.59945446	10500.836	326.47055
0.60726911	10627.961	327.47055
0.61515957	10720.371	328.47055
0.62544382	10884.273	329.47055
0.63319284	10999.778	330.47055
0.64027733	11115.15	331.47055
0.64934832	11249.858	332.47055
0.65820521	11371.504	333.47055
0.66664743	11488.487	334.47055
0.67427927	11591.161	335.47055
0.68378276	11721.275	336.47055
0.69090235	11805.681	337.47055
0.6997149	11931.645	338.47055
0.70798731	12056.695	339.47055
0.71714365	12171.732	340.47055
0.72446102	12266.127	341.47055
0.73271394	12365.482	342.47055
0.74185091	12449.553	343.47055
0.74939537	12585.142	344.47055
0.75840652	12673.439	345.47055
0.76677459	12790.505	346.47055
0.77609676	12914.505	347.47055
0.78313828	12987.526	348.47055
0.79129505	13088.127	349.47055
0.79763961	13162.871	350.47055
0.8065787	13277.153	351.47055
0.81639671	13363.055	352.47055
0.82543635	13407.408	353.47055
0.83194911	13470.318	354.47055
0.84194899	13567.536	355.47055
0.84998286	13649.779	356.47055
0.85785604	13706.305	357.47055
0.86631268	13821.707	358.47055
0.87519467	13883.428	359.47055
0.88403535	13907.991	360.47055
0.88973588	13922.657	361.47055
0.8991701	1062.3445	362.47055
0.90851194	1084.7662	363.47055
0.91524315	1057.915	364.47055
0.92354393	1091.4971	365.47055
0.93331629	1086.972	366.47055
