MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.031576	Sec	3/10/2021 7:52:10 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0245769	0.0038965675	63.919239	0.00010143116
2.0245769	0.010044423	174.16	0.00019234512
3.0245769	0.014767416	240.13593	0.00026730474
4.0245771	0.022982929	412.83237	0.00045048341
5.0245771	0.026469968	482.09268	0.00045142078
6.0245771	0.03166078	562.07391	0.00055930793
7.0245771	0.037486956	678.16614	0.00061576202
8.0245771	0.043742381	768.74591	0.00072297506
9.0245771	0.048040889	855.08228	0.00081179943
10.024577	0.053176071	984.42163	0.00088490988
11.024577	0.058245637	1075.9559	0.00099730946
12.024577	0.06376192	1183.4313	0.0011069385
13.024577	0.069651201	1276.0846	0.0011454195
14.024577	0.074830793	1378.4971	0.0012595743
15.024577	0.080582134	1488.9706	0.0013308374
16.024578	0.08512897	1592.2621	0.0014063953
17.024578	0.09009061	1675.5447	0.0014928052
18.024578	0.097479597	1777.1605	0.0015706259
19.024578	0.10191927	1857.0566	0.0016337797
20.024578	0.10731282	1987.537	0.0017488933
21.024578	0.11375455	2085.3335	0.0018055091
22.024578	0.11932389	2176.7166	0.0019128873
23.024578	0.12440355	2288.7805	0.0019799208
24.024578	0.13060755	2381.6941	0.0020587454
25.024578	0.13646133	2511.752	0.0021654167
26.024578	0.14256319	2606.355	0.0022228253
27.024578	0.14750214	2684.7297	0.0023084984
28.024578	0.1533131	2802.9392	0.0024022649
29.024578	0.15765746	2868.6689	0.0024531446
30.024578	0.16444774	3013.6465	0.0025604295
