MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	517.6499	Sec	4/16/2021 8:59:03 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0242515	-0.084201664	-18.909353
10.024252	-0.16589312	-47.611519
15.024252	-0.25023061	-79.986435
20.024252	-0.33465275	-109.85033
25.024252	-0.41695422	-142.61086
30.024252	-0.50142962	-174.17241
35.024254	-0.58137769	-214.79384
40.024254	-0.66589755	-251.32108
45.024254	-0.74873304	-289.58359
50.024254	-0.83158982	-328.58087
55.024254	-0.91564351	-368.26028
60.024254	-0.99995899	-407.08261
65.024254	-1.0836143	-448.87802
70.024254	-1.1663893	-488.23267
75.024254	-1.2514521	-530.93866
80.024254	-1.3317559	-567.1311
85.024254	-1.4166707	-608.78699
90.024254	-1.5017607	-648.76459
95.024254	-1.5824728	-687.10553
100.02425	-1.6650735	-727.02087
105.02425	-1.7502462	-766.87549
110.02425	-1.8329878	-809.71246
115.02425	-1.9167383	-848.86267
120.02425	-1.9995028	-888.87506
125.02425	-2.0858927	-930.84753
130.02426	-2.1681364	-973.77155
135.02426	-2.2505999	-1017.438
140.02426	-2.3332026	-1063.5707
145.02426	-2.4170907	-1105.5831
150.02426	-2.4996431	-1147.2886
155.02426	-2.5836632	-1190.4923
160.02426	-2.6681859	-1230.8323
165.02426	-2.7513578	-1273.9479
170.02426	-2.8332002	-1316.1322
175.02426	-2.9179928	-1357.4655
180.02426	-2.9975526	-1397.915
185.02426	-3.08354	-1438.7219
190.02426	-3.1671166	-1482.0863
195.02426	-3.2505257	-1524.7233
200.02426	-3.3352108	-1568.2399
205.02426	-3.416522	-1608.286
210.02426	-3.5013611	-1648.2384
215.02426	-3.5851076	-1691.9548
220.02426	-3.6676795	-1734.4479
225.02426	-3.7517352	-1774.8032
230.02426	-3.8345706	-1817.564
235.02426	-3.9169328	-1856.3384
240.02426	-4.0000205	-1899.6088
245.02426	-4.0845733	-1946.903
250.02426	-4.1668382	-1986.786
255.02426	-4.2529378	-2029.1238
260.02426	-4.3343267	-2068.436
265.02426	-4.4164019	-2109.3699
270.02426	-4.4992085	-2151.425
275.02426	-4.584105	-2188.7927
280.02426	-4.6679621	-2229.7273
285.02426	-4.7518592	-2272.4099
290.02426	-4.8352504	-2310.4556
295.02426	-4.9181976	-2351.0276
300.02426	-4.9995236	-2389.0708
305.02426	-5.084126	-2431.562
310.02426	-5.168263	-2469.6501
315.02426	-5.2506399	-2511.8533
320.02426	-5.3351002	-2552.9136
325.02426	-5.4186049	-2590.1313
330.02426	-5.5000987	-2628.9084
335.02426	-5.586462	-2671.3137
340.02426	-5.6688495	-2710.5396
345.02426	-5.7507215	-2747.0146
350.02426	-5.8352466	-2785.4563
355.02426	-5.9173522	-2828.7095
360.02426	-6.0022597	-2872.4111
365.02426	-6.0846524	-2907.79
370.02426	-6.1678276	-2947.6323
375.02426	-6.2509427	-2986.0571
380.02426	-6.3343992	-3021.7952
385.02426	-6.4180226	-3059.2957
390.02426	-6.5002551	-3094.4082
395.02426	-6.5842838	-3131.4241
400.02426	-6.6677766	-3165.3708
405.02426	-6.7503824	-3200.8701
410.02426	-6.8325305	-3234.7656
415.02426	-6.9163022	-3271.6123
420.02426	-7.0008612	-3309.2749
425.02426	-7.0826101	-3344.8359
430.02426	-7.1671185	-3382.1411
435.02426	-7.2508135	-3412.5369
440.02426	-7.3331008	-3442.2957
445.02426	-7.4182744	-3473.4753
450.02426	-7.5008602	-3501.1851
455.02426	-7.5846925	-3537.7207
460.02426	-7.6675715	-3572.071
465.02426	-7.7515745	-3575.062
470.02426	-7.8344154	-3618.8472
475.02426	-7.918992	-3651.6021
480.02426	-8.0000553	-3676.092
485.02426	-8.0863419	-3716.8293
490.02426	-8.1682768	-3746.5261
495.02426	-8.2494431	-3712.6533
500.02426	-8.334341	-3743.2136
505.02426	-8.4177303	-3765.6072
510.02426	-8.5027504	-1736.0374
515.02429	-8.5860367	-1770.7682
