MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	471.61313	Sec	3/31/2021 7:57:35 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0253906	-0.081875414	-17.506969
10.025391	-0.16550371	-37.79388
15.025391	-0.24740981	-57.598354
20.025391	-0.33002695	-77.501358
25.025391	-0.41344523	-96.947556
30.025391	-0.4973315	-118.57436
35.025391	-0.57871616	-139.47388
40.025391	-0.66238016	-161.17815
45.025391	-0.74699157	-189.63176
50.025391	-0.82876176	-211.33467
55.025391	-0.91145319	-234.14699
60.025391	-0.99455506	-261.01605
65.025391	-1.0778494	-284.83752
70.025391	-1.1622455	-310.18811
75.025391	-1.245512	-337.07358
80.025391	-1.3281318	-362.6272
85.025391	-1.4094403	-387.21042
90.025391	-1.4945687	-414.19168
95.025391	-1.5780838	-438.53781
100.02539	-1.6605732	-466.61932
105.02539	-1.7437882	-493.47516
110.02539	-1.8266715	-519.64319
115.02539	-1.910868	-547.38489
120.02539	-1.9941874	-575.78198
125.02539	-2.0783129	-603.24255
130.02539	-2.1605754	-629.22845
135.02539	-2.2427969	-656.32629
140.02539	-2.3273294	-681.8183
145.02539	-2.4097779	-710.99115
150.02539	-2.4928703	-737.27765
155.02539	-2.5771198	-764.46686
160.02539	-2.6590044	-790.23431
165.02539	-2.7429447	-818.13751
170.02539	-2.8252211	-841.21051
175.02539	-2.9098113	-872.20953
180.02539	-2.9917204	-899.67523
185.02539	-3.0747864	-925.42114
190.02539	-3.1590066	-954.47784
195.02539	-3.2422752	-981.74969
200.02539	-3.3245437	-1007.404
205.02539	-3.4081566	-1037.2374
210.02539	-3.4922073	-1066.0786
215.02539	-3.5770335	-1092.6718
220.02539	-3.6586499	-1119.8795
225.02539	-3.7422025	-1147.0022
230.02539	-3.8251989	-1172.0863
235.02539	-3.9076552	-1201.431
240.02539	-3.9901958	-1226.4082
245.02539	-4.0737624	-1253.2654
250.02539	-4.1571054	-1278.3619
255.02539	-4.2403512	-1306.1517
260.02539	-4.3244128	-1332.1893
265.02539	-4.4068441	-1358.1516
270.02539	-4.4908962	-1384.0089
275.02539	-4.5756192	-1411.2443
280.02539	-4.656271	-1434.6561
285.02539	-4.7395239	-1459.6136
290.02539	-4.8233895	-1486.3805
295.02539	-4.9069443	-1513.007
300.02539	-4.989902	-1539.3611
305.02539	-5.0719013	-1562.4365
310.02539	-5.157527	-1588.3906
315.02539	-5.2394509	-1612.3597
320.02539	-5.3223276	-1637.63
325.02539	-5.4061937	-1665.1224
330.02539	-5.4887118	-1687.1511
335.02539	-5.5730958	-1712.7137
340.02539	-5.6548219	-1737.3613
345.02539	-5.7381568	-1762.6799
350.02539	-5.8226452	-1785.5813
355.02539	-5.9047608	-1810.1766
360.02539	-5.9885731	-1833.5354
365.02539	-6.0708899	-1857.1023
370.02539	-6.155529	-1881.4857
375.02539	-6.2372813	-1902.7366
380.02539	-6.32196	-1936.7472
385.02539	-6.4044828	-1954.7115
390.02539	-6.4885864	-1977.4816
395.02539	-6.5710311	-1995.4904
400.02539	-6.6552081	-2019.423
405.02539	-6.7389507	-2040.3615
410.02539	-6.8206635	-2062.2527
415.02539	-6.9037056	-2083.5376
420.02539	-6.9886279	-2110.6816
425.02539	-7.0698876	-2124.2905
430.02539	-7.1542897	-2143.7632
435.02539	-7.2388	-2167.2046
440.02539	-7.3212948	-2186.4863
445.02539	-7.4030237	-2203.0168
450.02539	-7.4865608	-2222.7292
455.02539	-7.5700307	-2238.8201
460.02539	-7.6532726	-2257.0979
465.02539	-7.7360592	-2280.3682
470.02539	-7.8182201	-463.17282
