MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.033041	Sec	3/10/2021 8:43:25 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0258789	0.0060860594	78.944138	8.854195e-05
2.0258789	0.012148834	157.01068	0.00018693341
3.0258789	0.01786186	248.84065	0.00037146948
4.0258789	0.026337329	380.38519	0.00052452122
5.0258789	0.031877633	462.85428	0.00061182835
6.0258789	0.03808552	559.9325	0.0007062995
7.0258789	0.046341296	662.60278	0.00084152294
8.0258789	0.054063737	774.79102	0.0009467731
9.0258789	0.059572436	872.11676	0.0010319403
10.025879	0.066393822	968.4613	0.001164362
11.025879	0.073754527	1075.327	0.0012465745
12.025879	0.079920053	1180.4236	0.001346688
13.025879	0.088459447	1288.7284	0.0014548415
14.025879	0.094294332	1376.0043	0.0015549082
15.025879	0.099782802	1476.1617	0.0016454188
16.025879	0.1080126	1574.2406	0.0017627759
17.025879	0.11481514	1682.9958	0.0018684318
18.025879	0.12394098	1795.1295	0.0019790092
19.025879	0.12895733	1870.4866	0.0020754964
20.025879	0.13645598	1972.489	0.0021908958
21.025879	0.14130396	2082.554	0.0022797128
22.025879	0.15170796	2206.8379	0.0024076055
23.025879	0.15738431	2275.585	0.0024630984
24.025879	0.16425487	2390.0767	0.0025838844
25.025879	0.17221519	2498.5996	0.0026913024
26.025879	0.17944928	2576.7009	0.002776525
27.025879	0.18609527	2684.9622	0.0028941759
28.025879	0.19383083	2784.1267	0.0029989879
29.025879	0.20165439	2885.1001	0.0031064437
30.025879	0.2087242	2991.2322	0.0032072938
