MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	544.78259	Sec	3/31/2021 9:23:29 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0242515	-0.081155352	-20.866346
10.024252	-0.16431399	-43.52282
15.024252	-0.24752307	-70.134056
20.024252	-0.33194393	-95.491188
25.024252	-0.41662034	-121.69968
30.024252	-0.49694014	-148.57138
35.024254	-0.58245975	-180.37601
40.024254	-0.66543728	-209.29251
45.024254	-0.75009179	-239.01129
50.024254	-0.83330673	-268.88721
55.024254	-0.91551745	-302.94931
60.024254	-0.9993453	-336.66061
65.024254	-1.0804324	-367.29333
70.024254	-1.1665704	-401.98862
75.024254	-1.2485679	-436.62189
80.024254	-1.3333523	-471.64835
85.024254	-1.4158822	-503.97174
90.024254	-1.4989885	-538.43781
95.024254	-1.5819296	-576.80652
100.02425	-1.6658547	-610.00922
105.02425	-1.7490675	-644.66589
110.02425	-1.8325735	-679.85443
115.02425	-1.9168444	-717.96466
120.02425	-2.000138	-749.36987
125.02425	-2.0821676	-784.92316
130.02426	-2.1673651	-821.89178
135.02426	-2.2504106	-858.2594
140.02426	-2.3324077	-889.67358
145.02426	-2.412991	-922.04401
150.02426	-2.4985385	-963.21643
155.02426	-2.5810874	-998.33673
160.02426	-2.6675653	-1034.8058
165.02426	-2.7503715	-1074.8422
170.02426	-2.8331287	-1108.2015
175.02426	-2.9151065	-1142.9136
180.02426	-2.9989192	-1178.8984
185.02426	-3.0827627	-1213.0156
190.02426	-3.1660962	-1249.9996
195.02426	-3.2495165	-1284.5847
200.02426	-3.3345087	-1321.9689
205.02426	-3.4155746	-1353.6641
210.02426	-3.4992392	-1387.4752
215.02426	-3.5824986	-1424.8627
220.02426	-3.6657684	-1459.2795
225.02426	-3.7495446	-1497.3203
230.02426	-3.8341033	-1530.1058
235.02426	-3.9182899	-1567.413
240.02426	-3.998235	-1598.2319
245.02426	-4.0832319	-1632.6875
250.02426	-4.1665792	-1669.4286
255.02426	-4.2493014	-1701.5033
260.02426	-4.3325648	-1739.3346
265.02426	-4.4141488	-1768.0518
270.02426	-4.4983759	-1803.958
275.02426	-4.5842729	-1841.8239
280.02426	-4.6663561	-1874.2054
285.02426	-4.7505221	-1909.6545
290.02426	-4.8324709	-1946.1738
295.02426	-4.9159822	-1980.0693
300.02426	-5.0002046	-2009.7676
305.02426	-5.0829735	-2046.0718
310.02426	-5.167263	-2075.8772
315.02426	-5.2513652	-2106.2537
320.02426	-5.3344002	-2139.5854
325.02426	-5.4155507	-2171.6699
330.02426	-5.5000472	-2204.2361
335.02426	-5.5833044	-2233.8606
340.02426	-5.6658273	-2263.7642
345.02426	-5.7507572	-2298.6309
350.02426	-5.8324938	-2327.5515
355.02426	-5.9179425	-2358.4917
360.02426	-5.9986873	-2381.8982
365.02426	-6.0844769	-2418.8098
370.02426	-6.1649289	-2444.6155
375.02426	-6.2477074	-2472.6531
380.02426	-6.3322001	-2501.678
385.02426	-6.4173079	-2531.1755
390.02426	-6.4999804	-2555.9998
395.02426	-6.5834193	-2590.6365
400.02426	-6.6655083	-2611.1797
405.02426	-6.7489276	-2642.2136
410.02426	-6.8327956	-2666.6094
415.02426	-6.916235	-2702.0967
420.02426	-6.9996428	-2724.4829
425.02426	-7.0852795	-2760.9626
430.02426	-7.1674337	-2780.0386
435.02426	-7.2482667	-2804.5728
440.02426	-7.3323331	-2832.8411
445.02426	-7.4166198	-2860.2324
450.02426	-7.5013003	-2889.5686
455.02426	-7.5839758	-2914.2058
460.02426	-7.6666875	-2934.3831
465.02426	-7.7488704	-2959.5488
470.02426	-7.8347244	-2991.0251
475.02426	-7.9171243	-3014.7402
480.02426	-7.9985371	-3030.2566
485.02426	-8.081583	-3055.342
490.02426	-8.1674032	-3089.6416
495.02426	-8.2510471	-3111.2366
500.02426	-8.3339319	-3135.416
505.02426	-8.4170876	-3155.1541
510.02426	-8.4994154	-3174.0601
515.02429	-8.5863543	-3201.3608
520.02429	-8.6680527	-3221.9087
525.02429	-8.7491932	-3230.5728
530.02429	-8.8332872	-3092.7622
535.02429	-8.917264	-3133.6345
540.02429	-8.9985361	6.5910807
