MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_3			Time:	177.38086	Sec	3/10/2021 7:13:47 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
148.37549	0.0074256537	154.77055	9.072409e-05
149.37549	0.013240972	247.52591	0.00020398961
150.37549	0.019417718	341.77557	0.00031331534
151.37549	0.025139093	443.65067	0.00044641609
152.37549	0.030731233	546.49115	0.0005489412
153.37549	0.036357179	641.03479	0.00066379056
154.37549	0.042339791	738.55688	0.00074269099
155.37549	0.046757601	834.0274	0.00084547763
156.37549	0.052859355	937.60992	0.00094315608
157.37549	0.058292449	1036.7246	0.0010558888
158.37549	0.063965522	1136.882	0.001147509
159.37549	0.069765218	1247.8994	0.0012432996
160.37549	0.076652981	1352.3109	0.0013471309
161.37549	0.080841213	1441.7218	0.0014474762
162.37549	0.087299325	1537.0574	0.001543703
163.37549	0.092219323	1651.312	0.0016609916
164.37549	0.097347125	1743.9678	0.0017171435
165.37549	0.10267132	1834.0188	0.0018194258
166.37549	0.10711479	1917.7782	0.0019000063
167.37549	0.11337329	2027.6237	0.0019981295
168.37549	0.11867069	2131.4976	0.0020692721
169.37549	0.12448969	2227.9998	0.0019640555
170.37549	0.13016666	2316.3074	0.0017753748
171.37549	0.1350989	2425.4805	0.0017815665
172.37549	0.14182132	2520.196	0.0018111349
173.37549	0.14732434	2617.2488	0.001887035
174.37549	0.15230109	2728.2251	0.0019586671
175.37549	0.15840673	2831.667	0.0020331615
176.37549	0.16444369	2926.0808	0.0021181321
177.37549	0.16992468	3034.4924	0.0022242805
