MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	107.61361	Sec	3/10/2021 7:12:37 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
78.608238	0.00750806	140.35332	0.00017471076
79.608238	0.012777036	238.4357	0.00028467676
80.608238	0.019262142	329.07516	0.000417462
81.608238	0.024014128	417.36792	0.00053611281
82.608238	0.029142702	516.62152	0.00064317015
83.608238	0.034787908	616.75714	0.00075824611
84.608238	0.040526904	714.6452	0.00088382431
85.608238	0.046580307	812.8559	0.00099279324
86.608238	0.052537613	918.76349	0.0011043909
87.608238	0.057879325	1022.7095	0.0012077449
88.608238	0.063700125	1119.7104	0.0013173757
89.608238	0.070498563	1216.568	0.0014282585
90.608238	0.075305663	1319.4241	0.0015259646
91.608238	0.079919294	1427.2367	0.0016349541
92.608238	0.086694628	1528.7767	0.0017424929
93.608238	0.090944685	1625.6724	0.0018715593
94.608238	0.097273506	1718.8818	0.0019421538
95.608238	0.10391356	1821.1085	0.0019845024
96.608238	0.10807336	1919.9216	0.0020988693
97.608238	0.11384314	2019.6951	0.0022124613
98.608238	0.12024486	2128.1284	0.0022953984
99.608238	0.12545031	2224.2356	0.0023964727
100.60824	0.13121676	2323.5691	0.0025088277
101.60824	0.13885644	2422.0334	0.0026086983
102.60824	0.14461817	2522.6372	0.0027041337
103.60824	0.1482075	2618.7256	0.0027887549
104.60824	0.15378053	2719.0481	0.002887554
105.60824	0.15916841	2821.0488	0.0029992706
106.60824	0.16654879	2927.8945	0.0030847776
107.60824	0.17144188	3029.5798	0.0031707736
