MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 4			Time:	223.174	Sec	3/10/2021 8:10:24 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
194.16879	-0.00073674426	51.853455	2.6716545e-05
195.16879	0.0046609035	146.49608	8.6488617e-05
196.16879	0.012333302	261.06836	0.00020273504
197.16879	0.019378683	381.08661	0.00037642548
198.16879	0.024996433	483.03775	0.00046250017
199.16879	0.03194654	584.06134	0.00055849669
200.16879	0.03935089	682.41736	0.00070757361
201.16879	0.046687063	829.80273	0.00083749753
202.16879	0.051235128	904.19745	0.0008743825
203.16879	0.058248341	995.49774	0.00099899492
204.16879	0.064322844	1106.6862	0.0011119889
205.16879	0.073544577	1217.55	0.0012256601
206.16879	0.076902285	1297.1892	0.0013083838
207.16879	0.083109148	1405.7806	0.0014377617
208.16879	0.08829432	1501.7003	0.0015069956
209.16879	0.095560014	1605.325	0.001604283
210.16879	0.10285044	1709.4308	0.0017336844
211.16879	0.10796923	1818.5106	0.0018263013
212.16879	0.11521827	1917.8439	0.0019419166
213.16879	0.12183374	2006.1826	0.0020507823
214.16879	0.12894449	2121.373	0.0021472489
215.16879	0.13557614	2232.7483	0.0022381379
216.16879	0.14002949	2311.1902	0.0023456968
217.16879	0.1471433	2419.491	0.0024663322
218.16879	0.15269263	2518.2712	0.0025389183
219.16879	0.16072282	2619.292	0.0026264763
220.16879	0.1672385	2721.814	0.0027623873
221.16879	0.17469956	2861.1697	0.0028848203
222.16879	0.17654797	2917.5571	0.0029363364
223.16879	0.18505204	3023.3081	0.0030641288
