MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_3			Time:	159.07846	Sec	3/10/2021 8:09:20 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
130.07309	0.0071019689	85.164566	0.00012399773
131.07309	0.014827844	187.07411	0.000277029
132.07309	0.021525472	301.87115	0.00030208461
133.07309	0.02694612	373.44839	0.00039218567
134.07309	0.034885492	489.73434	0.00052009651
135.07309	0.038761824	600.0094	0.00056741148
136.07309	0.04670519	687.0304	0.00067357346
137.07309	0.053378437	791.90143	0.0007650716
138.07309	0.060080778	893.7525	0.00085497979
139.07309	0.066276371	1016.3298	0.00093959057
140.07309	0.071022421	1078.0623	0.0010060421
141.07309	0.078244828	1191.0273	0.00111727
142.07309	0.083259478	1304.2372	0.0012006711
143.07309	0.088587262	1385.5876	0.0012444791
144.07309	0.095871694	1466.8807	0.0013683446
145.07309	0.1013137	1603.3984	0.00145005
146.07309	0.10708676	1664.0837	0.001493637
147.07309	0.11358806	1763.9249	0.0016187421
148.07309	0.12075391	1906.7699	0.0017168703
149.07309	0.12622404	1982.0911	0.0017457494
150.07309	0.1325607	2049.1328	0.0018483647
151.07309	0.13981687	2194.0205	0.0019389739
152.07309	0.14543529	2303.041	0.0020274571
153.07309	0.15417121	2377.2976	0.0021295541
154.07309	0.15708119	2466.1931	0.0021898998
155.07309	0.16347025	2582.4053	0.0022723563
156.07309	0.17042337	2667.3423	0.002368374
157.07309	0.1769786	2795.2793	0.0024575591
158.07309	0.18398096	2903.1008	0.0025231675
159.07309	0.19024499	2971.5076	0.0026206875
