MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	92.694504	Sec	3/10/2021 8:08:14 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
63.689293	0.0079169916	109.84219	0.00010313184
64.689293	0.014168471	219.64255	0.00021152505
65.689293	0.020936787	318.53415	0.00028235509
66.689293	0.026746368	417.28271	0.00038609625
67.689293	0.034219358	520.78027	0.00045633313
68.689293	0.040467046	600.52344	0.00052379991
69.689293	0.045650583	709.21851	0.00063555536
70.689293	0.053729944	815.68658	0.00073467544
71.689293	0.057978768	885.36591	0.00081649353
72.689293	0.06480056	1003.3479	0.00089549337
73.689293	0.070728004	1098.4852	0.00096731406
74.689293	0.076180972	1177.3654	0.001073551
75.689293	0.082172498	1306.3634	0.0011434929
76.689293	0.088213302	1386.916	0.001215842
77.689293	0.09488634	1471.3713	0.0013294496
78.689293	0.1025404	1626.9434	0.0014182606
79.689293	0.10723763	1693.6261	0.0014905658
80.689293	0.11520512	1792.382	0.001592501
81.689293	0.12307755	1895.6606	0.0016599298
82.689293	0.12757398	1992.4122	0.0017304289
83.689293	0.13302305	2074.043	0.0018275903
84.689293	0.13984981	2203.9287	0.0019205716
85.689293	0.1464556	2295.7375	0.0019885157
86.689293	0.15262969	2383.283	0.002075484
87.689293	0.15819888	2502.8757	0.002171759
88.689293	0.16478397	2595.6201	0.0022357127
89.689293	0.17070317	2693.167	0.0023450907
90.689293	0.17552389	2780.147	0.0024095313
91.689293	0.18395993	2900.8279	0.0025100464
92.689293	0.18946412	3000.7563	0.0026048536
