MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.032879	Sec	3/10/2021 8:25:43 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0257162	0.0084005808	157.94936	0.00022258167
2.0257163	0.014171591	265.42496	0.00033948504
3.0257163	0.021648932	355.16299	0.00044156247
4.0257163	0.027485713	448.39182	0.0005602389
5.0257163	0.035228595	552.71509	0.00069284718
6.0257163	0.039293017	639.52936	0.00079599617
7.0257163	0.048661962	746.40222	0.00092908053
8.0257168	0.055105936	848.1684	0.0010816887
9.0257168	0.063003667	951.49902	0.0011884727
10.025717	0.067820035	1039.0189	0.0012999146
11.025717	0.076601461	1180.8633	0.0014319337
12.025717	0.083557919	1263.4305	0.0015370958
13.025717	0.089608759	1357.6226	0.0016257316
14.025717	0.09831053	1448.3132	0.0017290263
15.025717	0.10293763	1528.7426	0.0018317093
16.025717	0.11139942	1635.4766	0.0019704853
17.025717	0.11913191	1749.7788	0.0021129558
18.025717	0.12477753	1841.3816	0.0022153058
19.025717	0.13324982	1969.6357	0.0023318711
20.025717	0.14100592	2059.8115	0.0024572702
21.025717	0.14611052	2146.729	0.0025302679
22.025717	0.15534131	2246.5198	0.0026229902
23.025717	0.16201498	2320.4712	0.0027328485
24.025717	0.1693958	2435.739	0.0028752184
25.025717	0.1762213	2531.5847	0.0029739358
26.025717	0.18487772	2649.531	0.003111298
27.025717	0.19109689	2760.1943	0.0032111425
28.025717	0.19903605	2842.4446	0.0032961434
29.025717	0.2034198	2918.6072	0.0033909166
30.025717	0.21089734	3031.7451	0.0034860855
