MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Rupture			Time:	386.58334	Sec	3/10/2021 8:31:39 AM
Ch Disp.	Ch Force	Time
mm	N	Sec
0.00022884445	56.98407	257.65985
0.011929041	194.5563	258.65985
0.021122139	325.53342	259.65985
0.027389396	449.0795	260.65985
0.03661323	559.28198	261.65985
0.044515565	674.59918	262.65985
0.052932639	788.84589	263.65985
0.061661404	924.93506	264.65985
0.069712698	1049.3011	265.65985
0.076661319	1161.9442	266.65985
0.086508326	1280.7654	267.65985
0.095046081	1407.6018	268.65985
0.10084864	1521.1946	269.65985
0.1120548	1635.7598	270.65985
0.11705306	1734.1921	271.65985
0.12946782	1864.4213	272.65985
0.13635522	1993.4319	273.65985
0.14464967	2124.1418	274.65985
0.15147987	2233.4951	275.65985
0.16066933	2339.6372	276.65985
0.17069623	2479.0486	277.65985
0.17821205	2602.8845	278.65985
0.18732564	2707.1543	279.65985
0.19443372	2823.3137	280.65985
0.20165941	2928.7061	281.65985
0.21041645	3062.7793	282.65985
0.21849315	3200.9854	283.65985
0.22922887	3329.1421	284.65985
0.23587015	3437.3794	285.65985
0.2456457	3549.4482	286.65985
0.25311899	3675.1577	287.65985
0.26138568	3812.5574	288.65985
0.26846507	3929.7178	289.65985
0.27942333	4050.7793	290.65985
0.28703526	4146.8228	291.65985
0.29653797	4295.7456	292.65985
0.30402207	4401.3652	293.65985
0.31102046	4503.6006	294.65985
0.32008368	4604.9033	295.65985
0.32750401	4716.1309	296.65985
0.3369762	4891.6577	297.65985
0.34538198	4981.4385	298.65985
0.35378146	5103.5605	299.65985
0.36119443	5194.6606	300.65985
0.3706691	5325.3062	301.65985
0.37876177	5429.7168	302.65985
0.3861815	5551.8184	303.65985
0.39387238	5635.395	304.65985
0.40312588	5762.4282	305.65985
0.41223887	5914.9263	306.65985
0.42014703	5979.5552	307.65985
0.42669797	6090.6099	308.65985
0.43744275	6200.9248	309.65985
0.44553298	6304.749	310.65985
0.45274106	6419.6689	311.65985
0.46047792	6526.5332	312.65985
0.47129136	6665.0596	313.65985
0.47843039	6755.7231	314.65985
0.48726782	6886.0757	315.65985
0.49443299	6988.1284	316.65985
0.50127918	7095.6401	317.65985
0.51080209	7177.1553	318.65985
0.52072752	7310.6333	319.65985
0.5278607	7358.4375	320.65985
0.53588986	7479.229	321.65985
0.54630911	7601.4258	322.65985
0.55367625	7685.0718	323.65985
0.56254697	7807.1104	324.65985
0.56935894	7931.813	325.65985
0.57898915	8043.627	326.65985
0.58706582	8127.7778	327.65985
0.59376937	8218.4521	328.65985
0.60442024	8359.9795	329.65985
0.61202317	8469.0664	330.65985
0.61939543	8539.2852	331.65985
0.62562853	8642.1602	332.65985
0.63652068	8790.1699	333.65985
0.64266241	8865.0479	334.65985
0.65463924	9009.0283	335.65985
0.66034162	9083.1543	336.65985
0.670739	9203.5811	337.65985
0.6782524	9305.3887	338.65985
0.68715346	9431.2891	339.65985
0.69367939	9504.7578	340.65985
0.7024895	9609.418	341.65985
0.71003813	9710.748	342.65985
0.72061151	9816.3057	343.65985
0.72989821	9975.7988	344.65985
0.73680204	10042.898	345.65985
0.74558216	10142.562	346.65985
0.75197506	10216.659	347.65985
0.76277757	10348.778	348.65985
0.7697562	10449.413	349.65985
0.77760154	10545.655	350.65985
0.78525996	10633.948	351.65985
0.79510957	10729.985	352.65985
0.80310798	10837.344	353.65985
0.81129134	10960.465	354.65985
0.82064074	11047.601	355.65985
0.82736975	11155.543	356.65985
0.83673185	11255.234	357.65985
0.84417522	11344.158	358.65985
0.85455883	11424.994	359.65985
0.86147571	11495.944	360.65985
0.87037617	11586.383	361.65985
0.87941229	11704.544	362.65985
0.88698262	11790.658	363.65985
0.89415753	11880.678	364.65985
0.9035663	11948.88	365.65985
0.91249329	12070.779	366.65985
0.91901839	12153.666	367.65985
0.92865574	12242.563	368.65985
0.93619436	12305.363	369.65985
0.94616055	12406.842	370.65985
0.95386857	12511.439	371.65985
0.96049285	12584.568	372.65985
0.97022694	12698.446	373.65985
0.97802007	12736.207	374.65985
0.98707789	12852.102	375.65985
0.99489194	12955.754	376.65985
1.0021989	13003.061	377.65985
1.0117316	13099.25	378.65985
1.0200261	849.79462	379.65985
1.0295469	880.97443	380.65985
1.0370024	885.75275	381.65985
1.0435485	881.84875	382.65985
1.0551325	869.29712	383.65985
1.0606993	880.52136	384.65985
1.0699488	895.05847	385.65985
