MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_3			Time:	171.32195	Sec	3/10/2021 8:28:04 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
142.31674	0.0059180195	67.645584	0.00010405923
143.31674	0.011669565	169.42297	0.00016641908
144.31674	0.019238083	268.18338	0.00029799953
145.31674	0.026380377	378.67868	0.00044321039
146.31674	0.033163037	450.40408	0.00051909481
147.31674	0.038370956	570.30719	0.00064517831
148.31674	0.047908273	679.86029	0.00073905499
149.31674	0.054630488	781.61761	0.0008698774
150.31674	0.062146194	884.83569	0.00094241928
151.31674	0.068393119	964.09814	0.0010638426
152.31674	0.073494747	1066.5309	0.0011879209
153.31674	0.080996878	1181.0135	0.0012438771
154.31674	0.088211298	1267.085	0.0013392731
155.31674	0.094138846	1350.9169	0.0014219139
156.31674	0.1016039	1458.5072	0.0015690794
157.31674	0.10836212	1554.2135	0.0016515185
158.31674	0.11632843	1673.8468	0.0017515367
159.31674	0.12347032	1778.5856	0.0018704061
160.31674	0.12948786	1882.2955	0.0019441515
161.31674	0.13670863	1972.2301	0.0020550773
162.31674	0.14469415	2074.3547	0.0021826266
163.31674	0.15086126	2165.2329	0.0022581641
164.31674	0.15890616	2290.6592	0.0023488044
165.31674	0.16786732	2410.2173	0.0024744843
166.31674	0.17232928	2491.6892	0.0025381104
167.31674	0.18113904	2575.5703	0.002630604
168.31674	0.18544467	2653.2197	0.0027247865
169.31674	0.19454475	2788.6558	0.0028355881
170.31674	0.20074238	2904.7405	0.0029324214
171.31674	0.20910102	2998.551	0.0030310242
