MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	465.48178	Sec	3/17/2021 8:21:11 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0253906	-0.081016801	-14.841331
10.025391	-0.16580601	-30.528488
15.025391	-0.24984886	-47.899323
20.025391	-0.33206746	-67.320961
25.025391	-0.41560027	-84.197807
30.025391	-0.49827966	-103.03722
35.025391	-0.58254296	-129.30788
40.025391	-0.66587847	-142.88759
45.025391	-0.74976909	-160.85304
50.025391	-0.83377707	-181.64861
55.025391	-0.91771317	-195.80002
60.025391	-0.99967521	-214.97981
65.025391	-1.082394	-231.89857
70.025391	-1.1668961	-248.76202
75.025391	-1.2495168	-266.13937
80.025391	-1.331794	-285.64728
85.025391	-1.4163729	-303.4187
90.025391	-1.4987998	-320.68024
95.025391	-1.5827156	-338.27136
100.02539	-1.6653188	-356.86676
105.02539	-1.7498344	-374.32443
110.02539	-1.8339123	-393.80115
115.02539	-1.9167283	-413.12888
120.02539	-1.9978716	-429.19156
125.02539	-2.082654	-445.67078
130.02539	-2.1660573	-465.0899
135.02539	-2.2478101	-480.86569
140.02539	-2.3335202	-501.00244
145.02539	-2.4172373	-520.42609
150.02539	-2.5018992	-537.13354
155.02539	-2.5838244	-556.03082
160.02539	-2.6665716	-572.26416
165.02539	-2.7502706	-590.94391
170.02539	-2.8333752	-608.7229
175.02539	-2.9180782	-622.63147
180.02539	-3.0005558	-641.26154
185.02539	-3.082679	-660.19281
190.02539	-3.168354	-675.9093
195.02539	-3.2494643	-690.69714
200.02539	-3.3340569	-710.9151
205.02539	-3.4155943	-725.8515
210.02539	-3.5006125	-745.30609
215.02539	-3.5832291	-758.02948
220.02539	-3.6676254	-776.23706
225.02539	-3.7493851	-788.43689
230.02539	-3.8323054	-803.20361
235.02539	-3.9176543	-818.51855
240.02539	-4.0012302	-825.83032
245.02539	-4.0837698	-835.68976
250.02539	-4.167582	-848.83203
255.02539	-4.2502861	-861.49158
260.02539	-4.332634	-871.20026
265.02539	-4.4165645	-886.34259
270.02539	-4.500802	-899.38708
275.02539	-4.5824089	-911.63708
280.02539	-4.6673017	-924.052
285.02539	-4.7513733	-938.67468
290.02539	-4.8320637	-948.38318
295.02539	-4.9174638	-960.74036
300.02539	-4.999146	-977.9339
305.02539	-5.0833869	-989.06262
310.02539	-5.1664467	-1000.3248
315.02539	-5.2507596	-1009.8803
320.02539	-5.33429	-1023.5299
325.02539	-5.4172406	-1035.0151
330.02539	-5.5011516	-1045.5157
335.02539	-5.5849757	-1053.9872
340.02539	-5.6656933	-1062.8673
345.02539	-5.7492976	-1072.2085
350.02539	-5.8341265	-1079.698
355.02539	-5.9157319	-1084.5602
360.02539	-6.000145	-1081.976
365.02539	-6.0836382	-1089.5035
370.02539	-6.1661315	-1098.473
375.02539	-6.2519493	-1107.7106
380.02539	-6.33355	-1114.6353
385.02539	-6.4164371	-1119.3092
390.02539	-6.5002499	-1123.1847
395.02539	-6.5820503	-1125.4371
400.02539	-6.6670556	-1031.835
405.02539	-6.7505679	-1029.0181
410.02539	-6.8329635	-1035.7833
415.02539	-6.9171338	-1039.1213
420.02539	-6.9998951	-1035.8577
425.02539	-7.0830512	-1037.5814
430.02539	-7.1663437	-1040.5009
435.02539	-7.2523694	-1044.7982
440.02539	-7.3330688	-1045.12
445.02539	-7.4152312	-1047.1467
450.02539	-7.5000648	-1052.4517
455.02539	-7.5840774	-1050.9115
460.02539	-7.6661816	-1039.8937
465.02539	-7.7512989	-11.172213
