MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	360.7417	Sec	3/24/2021 7:43:29 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0253906	-0.083245732	-19.208054
10.025391	-0.16677952	-35.502941
15.025391	-0.25153509	-53.647938
20.025391	-0.33430234	-81.257713
25.025391	-0.41737598	-96.576279
30.025391	-0.49821985	-117.46466
35.025391	-0.58297575	-135.97006
40.025391	-0.66605699	-153.2399
45.025391	-0.75065815	-170.17651
50.025391	-0.83378452	-190.22513
55.025391	-0.91274434	-209.36082
60.025391	-0.99805099	-226.83475
65.025391	-1.0819049	-244.06601
70.025391	-1.1651087	-262.6792
75.025391	-1.248947	-283.05917
80.025391	-1.3310891	-301.81854
85.025391	-1.4163282	-319.67084
90.025391	-1.4972063	-338.47772
95.025391	-1.5809335	-355.87167
100.02539	-1.6659634	-373.62161
105.02539	-1.7482502	-392.74567
110.02539	-1.8297805	-410.93204
115.02539	-1.9132249	-429.8616
120.02539	-1.9974159	-448.50412
125.02539	-2.0802305	-467.2233
130.02539	-2.1633849	-485.6228
135.02539	-2.2477651	-500.98212
140.02539	-2.3301914	-520.51294
145.02539	-2.4128683	-538.44708
150.02539	-2.496913	-555.03302
155.02539	-2.5804732	-570.00165
160.02539	-2.6628785	-588.16144
165.02539	-2.7448659	-606.41949
170.02539	-2.830405	-623.28687
175.02539	-2.9133368	-641.69946
180.02539	-2.9967041	-655.17035
185.02539	-3.0814605	-678.11475
190.02539	-3.1627302	-691.00903
195.02539	-3.2468786	-707.84833
200.02539	-3.3290739	-725.03204
205.02539	-3.4121902	-740.11987
210.02539	-3.4950728	-755.70514
215.02539	-3.580641	-773.97241
220.02539	-3.6621234	-788.61108
225.02539	-3.7452729	-805.75586
230.02539	-3.8306298	-818.2934
235.02539	-3.912657	-832.69537
240.02539	-3.995898	-851.27783
245.02539	-4.0791569	-863.33441
250.02539	-4.163094	-876.03125
255.02539	-4.2453613	-891.32141
260.02539	-4.3291306	-904.68036
265.02539	-4.41255	-919.0423
270.02539	-4.4966989	-939.35077
275.02539	-4.5795202	-953.73395
280.02539	-4.6610403	-965.36932
285.02539	-4.7453561	-979.09369
290.02539	-4.8293414	-991.67279
295.02539	-4.9129729	-1004.2992
300.02539	-4.9988256	-1015.2838
305.02539	-5.0811224	-1026.184
310.02539	-5.1636357	-1036.2646
315.02539	-5.2450056	-1045.1257
320.02539	-5.3282723	-1059.0958
325.02539	-5.4135489	-1070.7581
330.02539	-5.4952898	-1078.0453
335.02539	-5.5807672	-1087.6429
340.02539	-5.6645393	-1098.4667
345.02539	-5.7460756	-1106.141
350.02539	-5.8284836	-1115.545
355.02539	-5.9125695	-1110.1743
360.02539	-5.9955463	-483.19022
