MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	417.19305	Sec	3/17/2021 8:02:45 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0250654	-0.085353114	-9.7571878
10.025065	-0.16634436	-20.011707
15.025065	-0.24859461	-31.524431
20.025066	-0.3325057	-41.235966
25.025066	-0.41740838	-54.028385
30.025066	-0.4994967	-67.227036
35.025066	-0.583924	-78.702034
40.025066	-0.66760045	-92.839256
45.025066	-0.75061029	-106.44592
50.025066	-0.83256465	-118.57404
55.025066	-0.91785157	-145.27194
60.025066	-0.99974155	-157.30595
65.02507	-1.0836586	-171.79712
70.02507	-1.1653988	-187.46422
75.02507	-1.2509719	-201.64723
80.02507	-1.33235	-213.72633
85.02507	-1.4155004	-230.4592
90.02507	-1.5005521	-244.43646
95.02507	-1.5822595	-257.76532
100.02507	-1.6665893	-274.03448
105.02507	-1.7491297	-287.93732
110.02507	-1.8340034	-305.30798
115.02507	-1.917739	-319.28128
120.02507	-1.9999983	-334.53656
125.02507	-2.0833392	-349.18835
130.02507	-2.1671841	-364.97845
135.02507	-2.2500794	-381.64987
140.02507	-2.3332207	-396.50949
145.02507	-2.4171333	-412.16293
150.02507	-2.5007129	-427.75775
155.02507	-2.5822918	-442.05316
160.02507	-2.6657372	-455.95972
165.02507	-2.7503424	-472.50266
170.02507	-2.835335	-487.55157
175.02507	-2.9157898	-501.54788
180.02507	-3.0005682	-520.23877
185.02507	-3.0859776	-537.00671
190.02507	-3.1653833	-549.92535
195.02507	-3.2504351	-565.80084
200.02507	-3.3341618	-578.20233
205.02507	-3.415529	-595.98785
210.02507	-3.4998724	-608.26392
215.02507	-3.582628	-620.68433
220.02507	-3.6648798	-635.9126
225.02507	-3.7516537	-652.96863
230.02507	-3.8326471	-664.87915
235.02507	-3.9155447	-678.54388
240.02507	-4.0000286	-691.25922
245.02507	-4.0833068	-707.5766
250.02507	-4.1678591	-718.85669
255.02507	-4.2475228	-734.67236
260.02509	-4.3321633	-750.71167
265.02509	-4.418479	-764.15961
270.02509	-4.4995251	-775.93707
275.02509	-4.5824242	-789.84009
280.02509	-4.6671581	-801.01166
285.02509	-4.7501512	-813.97205
290.02509	-4.8317275	-824.66638
295.02509	-4.9167452	-835.401
300.02509	-5.0004082	-846.72076
305.02509	-5.0830274	-858.48218
310.02509	-5.1657252	-869.00555
315.02509	-5.2476749	-883.09003
320.02509	-5.3336329	-895.46149
325.02509	-5.415441	-907.37378
330.02509	-5.5008683	-915.80273
335.02509	-5.5834913	-927.15131
340.02509	-5.6683021	-940.79944
345.02509	-5.7480178	-946.18048
350.02509	-5.8310304	-955.53809
355.02509	-5.9166222	-968.10205
360.02509	-5.9990807	-949.39746
365.02509	-6.0840759	-962.51691
370.02509	-6.1673265	-971.37537
375.02509	-6.2491589	-975.39294
380.02509	-6.3337889	-982.92108
385.02509	-6.4173269	-987.81586
390.02509	-6.5004563	-991.18256
395.02509	-6.5830646	-996.86938
400.02509	-6.6661983	-1005.0529
405.02509	-6.7496285	-1000.129
410.02509	-6.8346605	-1004.0709
415.02509	-6.9172764	3.9516921
