MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_3			Time:	183.74496	Sec	3/10/2021 7:35:33 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
154.73975	0.00056085922	71.387947	-1.9470512e-05
155.73975	0.0095466599	209.43211	0.00014361988
156.73975	0.015315263	287.90369	0.00025082371
157.73975	0.022989709	409.91602	0.00036807204
158.73975	0.028859733	490.39655	0.00046493424
159.73975	0.035581335	593.12201	0.00056876248
160.73975	0.043533668	725.13513	0.00069466361
161.73975	0.051304668	800.49908	0.00080730836
162.73975	0.055301066	894.40186	0.00088539021
163.73975	0.064257517	1020.285	0.001018908
164.73975	0.070326388	1113.6036	0.0011189337
165.73975	0.076835722	1226.4817	0.0012422407
166.73975	0.083533354	1324.7191	0.0013450108
167.73975	0.089818947	1436.5768	0.0014468516
168.73975	0.097230621	1534.2477	0.0015515725
169.73975	0.10442895	1617.801	0.0016672383
170.73975	0.1104423	1733.6788	0.0017707644
171.73975	0.11677419	1817.3179	0.0018826458
172.73975	0.12374802	1918.3103	0.0019719261
173.73975	0.13269074	2053.5627	0.0021367518
174.73975	0.13761878	2130.3777	0.0022217315
175.73975	0.14372663	2232.2017	0.002307714
176.73975	0.15206872	2338.3882	0.0024275684
177.73975	0.15804815	2416.4712	0.0025198318
178.73975	0.16431475	2525.3831	0.0026208062
179.73975	0.17340647	2642.1521	0.0027538599
180.73975	0.17940061	2718.2095	0.0028682062
181.73975	0.1845364	2813.5981	0.0029449249
182.73975	0.19252685	2947.7073	0.0030739286
183.73975	0.19671425	3003.874	0.0031717762
