MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.032064	Sec	3/10/2021 7:32:59 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0252279	0.0059323264	78.174255	0.00011152783
2.025228	0.012439612	204.72173	0.0002026203
3.025228	0.020537006	305.80936	0.00034702668
4.025228	0.027311878	380.42776	0.00044292695
5.025228	0.034548424	498.73218	0.00056636299
6.025228	0.039565127	593.45984	0.00067943695
7.025228	0.046336569	691.75854	0.0007920143
8.0252285	0.053500582	798.82959	0.00093208108
9.0252285	0.060537919	893.01978	0.0010273738
10.025229	0.06619788	989.11273	0.0011311757
11.025229	0.075567134	1094.4971	0.0013308857
12.025229	0.082187928	1218.1691	0.0013911556
13.025229	0.086281806	1295.8857	0.0015315475
14.025229	0.094026737	1372.2407	0.0016428827
15.025229	0.098165378	1483.2008	0.0017368508
16.025229	0.10747629	1586.6365	0.0018866563
17.025229	0.11385424	1688.7999	0.0019764588
18.025229	0.12038242	1803.1949	0.00213023
19.025229	0.12830053	1890.36	0.0022618431
20.025229	0.13609849	2004.8051	0.0023713715
21.025229	0.14121671	2071.9648	0.0024884653
22.025229	0.14953923	2186.0903	0.0025870155
23.025229	0.15495603	2284.5447	0.002709782
24.025229	0.16397636	2393.1218	0.0028594253
25.025229	0.17056151	2518.9897	0.0029941397
26.025229	0.17609048	2603.0847	0.0030887276
27.025229	0.18262585	2677.5549	0.0032243566
28.025229	0.18928352	2785.4592	0.0033231077
29.025229	0.19651058	2914.3828	0.0034522582
30.025229	0.20534042	2998.6931	0.0036077206
