MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	104.53581	Sec	3/10/2021 7:34:14 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
75.530602	0.0125448	137.53189	0.00021340256
76.530602	0.016880445	202.93263	0.00026499666
77.530602	0.024147313	319.36755	0.00041536026
78.530602	0.027645007	382.31647	0.00047638934
79.530602	0.035838906	487.61945	0.00056909147
80.530602	0.040856276	543.64185	0.0006649812
81.530602	0.04883565	695.92108	0.00078733056
82.530602	0.055525292	787.7171	0.00092117814
83.530602	0.061754692	889.59338	0.0010086079
84.530602	0.068577923	1015.5129	0.0011397154
85.530602	0.076824933	1081.5435	0.0012425502
86.530602	0.081725262	1170.2552	0.0013109971
87.530602	0.088290736	1274.2008	0.0014483677
88.530602	0.093784682	1362.3564	0.0015234308
89.530602	0.10257917	1473.5675	0.0016505703
90.530602	0.10767727	1559.9536	0.0017221584
91.530602	0.11455894	1674.0237	0.0018512813
92.530602	0.12053136	1746.8424	0.0019572957
93.530602	0.12838185	1877.7991	0.0020750186
94.530602	0.13605385	1968.9551	0.0021763577
95.530602	0.14147423	2070.1003	0.0022635541
96.530602	0.14953679	2167.2134	0.0023906925
97.530602	0.15357929	2258.5913	0.0024614416
98.530602	0.16242182	2392.3328	0.0025960996
99.530602	0.16897029	2466.6799	0.0026996543
100.5306	0.17607714	2580.4771	0.0028058542
101.5306	0.18196638	2662.1799	0.0029058799
102.5306	0.18865068	2772.0408	0.0030098793
103.5306	0.19552088	2866.5276	0.0031287065
104.5306	0.20317157	2980.8101	0.0032177633
