MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	106.24529	Sec	3/10/2021 7:44:21 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
77.240074	0.0045538577	85.418861	8.7605273e-05
78.240074	0.010484887	175.0938	0.00020991545
79.240074	0.015636615	277.65576	0.0003182267
80.240074	0.02104128	381.52286	0.00043611048
81.240074	0.027167417	503.44235	0.0005284712
82.240074	0.033431038	573.89398	0.00062245777
83.240074	0.037954926	707.91046	0.00072382117
84.240074	0.045821972	793.72131	0.00080156425
85.240074	0.050306778	903.91742	0.00091149006
86.240074	0.055808716	997.00647	0.00099962391
87.240074	0.061831128	1101.2283	0.0010890804
88.240074	0.067696027	1198.2542	0.0011664064
89.240074	0.072767027	1294.0179	0.0012770409
90.240074	0.079672366	1407.4333	0.0013621313
91.240074	0.085601658	1519.6827	0.0014674788
92.240074	0.090325363	1579.7928	0.0015311664
93.240074	0.096275248	1693.0259	0.0016292733
94.240074	0.099146686	1779.9058	0.0017055606
95.240074	0.10719332	1901.5365	0.001806127
96.240074	0.11294195	1990.8	0.0018909191
97.240074	0.118214	2110.9241	0.0020023058
98.240074	0.12356836	2165.5952	0.0020532021
99.240074	0.12923574	2289.2302	0.0021489239
100.24007	0.13435781	2385.9983	0.0022574915
101.24007	0.14052576	2496.6016	0.0023273833
102.24007	0.14663216	2597.0806	0.002440745
103.24007	0.15170732	2689.3127	0.0024956756
104.24007	0.15812562	2799.1436	0.0025972461
105.24007	0.16127823	2885.7454	0.0026547122
106.24007	0.16795538	2980.9822	0.0027556617
