MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.032553	Sec	3/4/2021 12:28:30 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0252279	0.0083206603	153.28185	0.00018530875
2.025228	0.015286748	272.83167	0.00034373454
3.025228	0.020080276	343.37061	0.00042725346
4.025228	0.026219321	443.41092	0.0005892741
5.025228	0.033410992	558.95837	0.00068094744
6.025228	0.038877331	628.47314	0.00079182803
7.025228	0.047880802	742.21594	0.00097092451
8.0252285	0.050824422	825.54175	0.0010247291
9.0252285	0.058433354	938.47748	0.0011823397
10.025229	0.06779892	1032.8713	0.0013256645
11.025229	0.072214067	1138.4027	0.001419742
12.025229	0.079384223	1234.5835	0.0015358503
13.025229	0.086966269	1320.3596	0.0016695556
14.025229	0.095363468	1452.4238	0.0017862243
15.025229	0.10035169	1518.5707	0.0018768875
16.025229	0.10769785	1623.6807	0.002036043
17.025229	0.11489177	1737.4221	0.0021329995
18.025229	0.1195405	1805.0776	0.0022133975
19.025229	0.12699038	1920.4464	0.0023754719
20.025229	0.13451807	2036.8087	0.0024706044
21.025229	0.14045613	2110.4065	0.0025775032
22.025229	0.14798714	2226.8848	0.0027320241
23.025229	0.15601344	2329.1348	0.0028316111
24.025229	0.16194566	2407.8091	0.0029218905
25.025229	0.17003101	2540.7896	0.003070032
26.025229	0.17581007	2616.365	0.0031427376
27.025229	0.18319945	2714.969	0.0032837808
28.025229	0.18945386	2837.4622	0.0033983227
29.025229	0.19559306	2910.7202	0.0034575542
30.025229	0.20251115	3018.572	0.0036090519
