MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	97.018723	Sec	3/4/2021 12:29:37 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
68.013351	0.0079083443	77.845398	0.00012407824
69.013351	0.013898178	164.89761	0.00026743379
70.013351	0.021276763	289.27582	0.00038217325
71.013351	0.027035071	374.62787	0.00048693913
72.013351	0.036131665	482.68341	0.00064529857
73.013351	0.041195698	593.3111	0.00072457292
74.013351	0.045619808	647.69849	0.00082001835
75.013351	0.053188328	754.54993	0.00094690907
76.013351	0.058783643	870.60291	0.0010443426
77.013351	0.066902854	969.54663	0.0011732924
78.013351	0.072968498	1093.2872	0.001288994
79.013351	0.081654854	1173.3728	0.0013856572
80.013351	0.087510072	1246.1084	0.0014873077
81.013351	0.094256669	1359.7767	0.001566564
82.013351	0.10061085	1446.0114	0.0016968382
83.013351	0.10822301	1582.9224	0.0018765399
84.013351	0.11362378	1664.285	0.001963425
85.013351	0.11950748	1750.3715	0.0020384542
86.013351	0.12720448	1866.4161	0.0021162031
87.013351	0.13302834	1958.4	0.0022134208
88.013351	0.14230995	2077.7581	0.002361506
89.013351	0.14781605	2186.7471	0.0024370076
90.013351	0.15391201	2251.031	0.002549855
91.013351	0.15976605	2369.5237	0.0026321546
92.013351	0.16726178	2448.2937	0.0027328255
93.013351	0.17389344	2568.9395	0.0028669445
94.013351	0.18113777	2687.0698	0.0029637956
95.013351	0.18756761	2750.0989	0.0030319907
96.013351	0.19576827	2870.6367	0.0031708879
97.013351	0.20122087	2976.3345	0.0032546145
