MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 4			Time:	247.03467	Sec	3/4/2021 12:50:32 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
218.02914	0.0067483312	109.62849	0.0001259194
219.02914	0.013681636	219.64265	0.00025447158
220.02914	0.020481916	302.53217	0.00038332085
221.02914	0.03045816	430.09003	0.00055053469
222.02914	0.035842951	513.43701	0.00064622902
223.02914	0.043727208	617.58441	0.00078067178
224.02914	0.050479952	718.25781	0.00095883064
225.02914	0.056279648	816.17914	0.0010546907
226.02914	0.064003527	912.85321	0.001159517
227.02914	0.069943771	1003.5891	0.0013065675
228.02914	0.078212865	1099.3785	0.0014393711
229.02914	0.086610325	1226.1685	0.0015724619
230.02914	0.092134185	1306.3787	0.0016606713
231.02914	0.10167027	1418.65	0.0018150981
232.02914	0.10902299	1545.1049	0.0019519853
233.02914	0.11438175	1601.6812	0.0020099266
234.02914	0.12248074	1683.3853	0.0020897749
235.02914	0.13133433	1806.1313	0.0023353973
236.02914	0.13824013	1931.3188	0.0024128433
237.02914	0.14475602	2013.4478	0.0025182338
238.02914	0.15456364	2142.7239	0.0026584861
239.02914	0.15926932	2216.948	0.0027693228
240.02914	0.16741097	2318.3284	0.0028628565
241.02914	0.17435575	2409.042	0.0029718694
242.02914	0.18116321	2517.9749	0.0031209739
243.02914	0.18938619	2627.9883	0.0032142363
244.02914	0.19805881	2724.9829	0.0033333278
245.02914	0.20306502	2803.1809	0.0034551362
246.02914	0.20791213	2876.8804	0.0035611098
247.02914	0.21643713	3038.46	0.0036848809
