MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Rupture			Time:	376.65707	Sec	3/4/2021 12:52:41 PM
Ch Disp.	Ch Force	Time
mm	N	Sec
0.013298535	158.16617	279.1167
0.019805104	260.31625	280.1167
0.030055646	357.58307	281.1167
0.039366968	496.95425	282.1167
0.047579508	601.88165	283.1167
0.055883482	741.00482	284.1167
0.064150579	829.5929	285.1167
0.070235431	926.35242	286.1167
0.079008706	1057.9127	287.1167
0.088665321	1188.9552	288.1167
0.097523369	1291.7474	289.1167
0.10624287	1407.0043	290.1167
0.11340811	1518.8081	291.1167
0.12168545	1620.6106	292.1167
0.12680747	1706.3198	293.1167
0.13760138	1854.2734	294.1167
0.14861181	1978.0734	295.1167
0.15381067	2086.9438	296.1167
0.16173211	2188.6309	297.1167
0.17242475	2322.7222	298.1167
0.17947157	2442.1096	299.1167
0.19008118	2554.4673	300.1167
0.19639075	2655.2109	301.1167
0.20463115	2760.0271	302.1167
0.21450593	2914.27	303.1167
0.22142288	3002.3181	304.1167
0.23108289	3129.0674	305.1167
0.23825683	3257.6143	306.1167
0.24615835	3341.6868	307.1167
0.25504467	3470.6121	308.1167
0.26428956	3589.3379	309.1167
0.27236426	3716.5383	310.1167
0.28169411	3819.261	311.1167
0.28778958	3879.7634	312.1167
0.29793164	4024.1428	313.1167
0.30622414	4150.3345	314.1167
0.3143582	4277.646	315.1167
0.32395002	4385.9312	316.1167
0.33317018	4522.9082	317.1167
0.33903036	4594.9849	318.1167
0.34674618	4674.7979	319.1167
0.35522956	4801.5322	320.1167
0.3644473	4942.2583	321.1167
0.37142709	5014.8037	322.1167
0.38085911	5123.8491	323.1167
0.38935614	5257.582	324.1167
0.39605027	5329.1538	325.1167
0.40566826	5465.749	326.1167
0.41323131	5570.9419	327.1167
0.42107731	5647.8335	328.1167
0.43067896	5753.9531	329.1167
0.44075871	5872.2207	330.1167
0.44611001	5964.9839	331.1167
0.45544392	6074.7603	332.1167
0.46444315	6114.6611	333.1167
0.46876276	6200.2539	334.1167
0.4792988	6296.0068	335.1167
0.48753825	6394.5737	336.1167
0.49454367	6533.5518	337.1167
0.50547421	6624.9443	338.1167
0.51352924	6719.5508	339.1167
0.52302861	6815.6494	340.1167
0.5295068	6929.3857	341.1167
0.53852898	7026.209	342.1167
0.54888248	7140.5088	343.1167
0.55461496	7261.7695	344.1167
0.56176937	7326.0557	345.1167
0.57128108	7438.9253	346.1167
0.58064038	7546.8682	347.1167
0.58752102	7633.9517	348.1167
0.59697366	7725.4937	349.1167
0.60667127	7834.7266	350.1167
0.61327177	7946.1021	351.1167
0.62132901	8028.5625	352.1167
0.63022357	8119.6221	353.1167
0.63958013	8291.7939	354.1167
0.64666158	8338.252	355.1167
0.65538013	8427.916	356.1167
0.66248649	8542.3506	357.1167
0.66958249	8622.0215	358.1167
0.68134356	8729.79	359.1167
0.6898514	8851.2617	360.1167
0.69619268	8938.1631	361.1167
0.70384955	9009.7803	362.1167
0.71492642	9126.5859	363.1167
0.72156024	9223.3721	364.1167
0.72929525	9309.5068	365.1167
0.73808944	9396.4023	366.1167
0.74564552	9472.0146	367.1167
0.75442284	9563.8984	368.1167
0.76273239	9640.0781	369.1167
0.7714029	9740.9727	370.1167
0.78581393	677.28094	371.1167
0.79018801	1004.6298	372.1167
0.79739839	1004.4721	373.1167
0.80358315	1032.795	374.1167
0.81239879	1014.7471	375.1167
0.82312769	1013.3856	376.1167
