MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 4			Time:	232.93457	Sec	3/4/2021 12:22:20 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
203.92937	0.0062731518	93.202141	-5.185225e-05
204.92937	0.011768327	213.33984	8.6419954e-05
205.92937	0.0173367	299.68982	0.00011830483
206.92937	0.024113009	399.40903	0.00029435943
207.92937	0.028374434	499.1561	0.00032893044
208.92937	0.035412848	586.62207	0.00044212295
209.92937	0.039764374	710.1358	0.00054994068
210.92937	0.047358554	791.52313	0.00058686663
211.92937	0.051686723	876.97766	0.00075507909
212.92937	0.05798804	1015.2368	0.00082073151
213.92937	0.063793421	1094.1127	0.00094109651
214.92937	0.067681126	1195.3594	0.0010103335
215.92937	0.075964816	1295.0778	0.0010923678
216.92937	0.083336182	1390.7893	0.0012369711
217.92937	0.087471902	1492.3154	0.0012756223
218.92937	0.092601396	1579.0863	0.0014181869
219.92937	0.097534455	1697.5558	0.0014872631
220.92937	0.10381636	1774.2653	0.0015598078
221.92937	0.11049125	1884.423	0.0016928747
222.92937	0.11550186	1973.0166	0.001744308
223.92937	0.12166487	2084.4595	0.0019068954
224.92937	0.12821145	2202.6282	0.0019737156
225.92937	0.13477816	2271.3406	0.0020847654
226.92937	0.13992231	2403.5737	0.0021598367
227.92937	0.14556874	2492.2727	0.0022636526
228.92937	0.15318356	2614.6831	0.0023953202
229.92937	0.15741344	2681.4165	0.0024354465
230.92937	0.16378523	2778.8838	0.0025746939
231.92937	0.16995583	2901.0896	0.0026493543
232.92937	0.17493483	2961.6531	0.0027453806
