MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	100.27946	Sec	3/4/2021 12:20:07 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
71.274254	0.002138901	40.287628	3.3568798e-05
72.274254	0.0081169019	162.57864	0.00011032838
73.274254	0.012751023	238.41278	0.00017208175
74.274254	0.021650668	385.1015	0.00034715416
75.274254	0.025590977	470.69452	0.00041405234
76.274254	0.033202726	584.72827	0.00056248379
77.274254	0.038095064	701.95599	0.00060426671
78.274254	0.04507447	793.63226	0.00071345799
79.274254	0.049336713	866.51526	0.00080421648
80.274254	0.055689972	983.71515	0.00088869024
81.274254	0.062655546	1082.6136	0.00098066858
82.274254	0.070494726	1201.4446	0.0011085282
83.274254	0.074917607	1298.6464	0.0011812812
84.274254	0.081239417	1376.5476	0.001255033
85.274254	0.086522117	1505.1346	0.001392839
86.274254	0.09299621	1617.7496	0.0014686456
87.274254	0.099529877	1699.4553	0.0015603295
88.274254	0.10407364	1818.4651	0.001661322
89.274254	0.10900901	1896.9535	0.0017364719
90.274254	0.11504991	1997.8	0.0018492569
91.274254	0.12169652	2124.4421	0.0019414271
92.274254	0.12766874	2198.8252	0.0020291053
93.274254	0.13321456	2297.1162	0.0021457186
94.274254	0.14017758	2415.1233	0.0022207263
95.274254	0.1454795	2500.2175	0.0022838966
96.274254	0.15180443	2597.7632	0.0024075671
97.274254	0.15776086	2726.1685	0.0024969911
98.274254	0.16433392	2808.1453	0.0025855354
99.274254	0.16972004	2895.9976	0.0026810586
100.27425	0.17638326	3026.1243	0.0027891365
