MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.031576	Sec	3/4/2021 12:18:57 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0244141	0.0081533808	123.42679	0.00012496987
2.0244141	0.01213262	250.70413	0.00022096102
3.0244141	0.018239241	321.86688	0.00026254338
4.0244141	0.025698144	439.90015	0.00041575087
5.0244141	0.02994707	548.14935	0.00048171679
6.0244141	0.03496398	623.67328	0.00054806896
7.0244141	0.040707942	728.98724	0.00064136501
8.0244141	0.047018688	831.52124	0.00069700548
9.0244141	0.052227836	910.02649	0.00080317486
10.024414	0.059540547	1042.6842	0.0009040875
11.024414	0.064695857	1130.9672	0.00097521977
12.024414	0.073587514	1243.9598	0.0011185446
13.024414	0.07639949	1313.1343	0.0011462237
14.024414	0.084310278	1435.1143	0.0012541767
15.024414	0.090545826	1527.9595	0.0013701138
16.024414	0.095068693	1633.895	0.0014215573
17.024414	0.10156594	1704.0194	0.0015117985
18.024414	0.10674804	1826.8916	0.0016123569
19.024414	0.11412043	1907.5986	0.0016778259
20.024414	0.11907402	2004.314	0.0017838435
21.024414	0.12608027	2146.0066	0.0018975239
22.024414	0.13105333	2196.5056	0.0019410852
23.024414	0.1392161	2319.4497	0.0020830722
24.024414	0.14379208	2422.364	0.0021440519
25.024414	0.14994188	2515.6406	0.0022229934
26.024414	0.15723547	2629.4109	0.00234468
27.024414	0.16297105	2723.9563	0.002396815
28.024414	0.17062008	2814.1602	0.0025024912
29.024414	0.17708404	2952.1704	0.0025937005
30.024414	0.18217009	3018.9324	0.0026698762
