MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	459.81104	Sec	3/17/2021 8:38:35 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.025228	-0.08209803	-12.843395
10.025229	-0.16408557	-29.740438
15.025229	-0.2491335	-43.247868
20.025229	-0.33111426	-56.277977
25.025229	-0.41554502	-70.501801
30.025229	-0.49921879	-87.114014
35.02523	-0.58157623	-102.4647
40.02523	-0.66690099	-123.93707
45.02523	-0.74793303	-146.90083
50.02523	-0.83217156	-166.46342
55.02523	-0.91402268	-185.47253
60.02523	-0.99761552	-202.57263
65.02523	-1.0827397	-222.25056
70.02523	-1.1645744	-239.09946
75.02523	-1.2496419	-257.28891
80.02523	-1.3345122	-274.08411
85.02523	-1.4169012	-295.16
90.02523	-1.5003415	-313.61502
95.02523	-1.5827042	-331.06021
100.02523	-1.6649234	-346.29602
105.02523	-1.7482991	-366.31204
110.02523	-1.8307178	-386.55841
115.02523	-1.9143119	-405.86691
120.02523	-1.9983168	-423.93509
125.02523	-2.0833211	-441.24197
130.02524	-2.1658728	-461.30658
135.02524	-2.2481461	-479.88535
140.02524	-2.3317964	-497.83014
145.02524	-2.4156446	-517.35394
150.02524	-2.4988606	-538.07489
155.02524	-2.5820363	-554.974
160.02524	-2.6649597	-572.41693
165.02524	-2.7481637	-591.06439
170.02524	-2.8331339	-609.67761
175.02524	-2.9172246	-629.80634
180.02524	-2.9993663	-645.69116
185.02524	-3.0828409	-663.31976
190.02524	-3.1649585	-682.81659
195.02524	-3.2481704	-697.3147
200.02524	-3.3320165	-717.40778
205.02524	-3.4149694	-735.40869
210.02524	-3.498157	-751.42334
215.02524	-3.5814445	-768.97656
220.02524	-3.6664612	-786.53223
225.02524	-3.7495978	-804.95508
230.02524	-3.8327289	-820.36713
235.02524	-3.91485	-834.43304
240.02524	-3.9994287	-849.73602
245.02524	-4.084147	-868.37366
250.02524	-4.1656356	-878.36584
255.02524	-4.247848	-895.0072
260.02524	-4.3346887	-911.90631
265.02524	-4.4155283	-927.77893
270.02524	-4.4970169	-941.90277
275.02524	-4.5819569	-956.59161
280.02524	-4.6646905	-970.32538
285.02524	-4.7482142	-985.08319
290.02524	-4.8340244	-1006.3772
295.02524	-4.9166474	-1022.5048
300.02524	-5.0004363	-1032.9063
305.02524	-5.081984	-1047.5056
310.02524	-5.1642084	-1059.2683
315.02524	-5.2487917	-1071.6339
320.02524	-5.3318067	-1084.2157
325.02524	-5.4158192	-1097.5479
330.02524	-5.4986391	-1106.5497
335.02524	-5.5816965	-1112.394
340.02524	-5.6675906	-1121.0222
345.02524	-5.7477007	-1123.5925
350.02524	-5.8333311	-1129.4604
355.02524	-5.9144926	-1136.8149
360.02524	-5.9993553	-1143.0638
365.02524	-6.0833197	-1153.5479
370.02524	-6.1657414	-1159.8824
375.02524	-6.2488065	-1168.5173
380.02524	-6.3319669	-1179.3917
385.02524	-6.4155288	-1182.8212
390.02524	-6.4987826	-1190.0203
395.02524	-6.5829792	-1198.7576
400.02524	-6.666575	-1204.6345
405.02524	-6.7492213	-1205.9177
410.02524	-6.8325825	-1214.8096
415.02524	-6.9147787	-1215.1295
420.02524	-6.9990978	-1222.0994
425.02524	-7.0826387	-1228.0096
430.02524	-7.1643481	-1217.3798
435.02524	-7.2491679	-1223.4773
440.02524	-7.3326139	-1224.9963
445.02524	-7.4152646	-1054.5054
450.02524	-7.5006623	-1056.7612
455.02524	-7.582788	-1009.6723
