MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	669.87244	Sec	4/16/2021 8:19:43 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0250654	-0.082485467	-27.207243
10.025065	-0.16617748	-53.395004
15.025065	-0.25132111	-79.467957
20.025066	-0.33346877	-105.25732
25.025066	-0.41482982	-134.23898
30.025066	-0.49988288	-168.51271
35.025066	-0.58141017	-200.92303
40.025066	-0.66468006	-226.72588
45.025066	-0.75012416	-259.07535
50.025066	-0.83287394	-292.20062
55.025066	-0.9162631	-326.52423
60.025066	-0.99906129	-360.33694
65.02507	-1.0821532	-393.69952
70.02507	-1.1659144	-429.07962
75.02507	-1.2509832	-462.96777
80.02507	-1.3331048	-495.87787
85.02507	-1.4150981	-529.09064
90.02507	-1.4991031	-566.76233
95.02507	-1.5819192	-600.35419
100.02507	-1.6638379	-632.98334
105.02507	-1.7509992	-668.45605
110.02507	-1.8324779	-703.34204
115.02507	-1.9159304	-738.39862
120.02507	-2.0006979	-775.03973
125.02507	-2.0808733	-808.35413
130.02507	-2.1671395	-845.3443
135.02507	-2.2473247	-880.815
140.02507	-2.331928	-915.16522
145.02507	-2.414366	-954.15143
150.02507	-2.500176	-991.00781
155.02507	-2.5808182	-1031.4681
160.02507	-2.6656563	-1068.8778
165.02507	-2.7490783	-1104.6339
170.02507	-2.831681	-1139.9756
175.02507	-2.9135349	-1175.0514
180.02507	-2.9995327	-1211.2483
185.02507	-3.0843415	-1246.1075
190.02507	-3.1654372	-1279.7097
195.02507	-3.2509711	-1316.6479
200.02507	-3.3340981	-1354.4722
205.02507	-3.4155631	-1387.1456
210.02507	-3.4983487	-1421.6602
215.02507	-3.5808086	-1456.0276
220.02507	-3.6667883	-1493.3278
225.02507	-3.7492549	-1528.8315
230.02507	-3.8322275	-1563.6404
235.02507	-3.91365	-1595.1055
240.02507	-3.9987192	-1631.5111
245.02507	-4.0827885	-1667.3989
250.02507	-4.1647015	-1703.057
255.02507	-4.2483397	-1738.1111
260.02509	-4.3331885	-1774.0732
265.02509	-4.4149532	-1809.5386
270.02509	-4.4980593	-1840.9161
275.02509	-4.5814691	-1874.4598
280.02509	-4.6652727	-1918.459
285.02509	-4.7482576	-1950.9316
290.02509	-4.8308158	-1983.092
295.02509	-4.9146829	-2018.3809
300.02509	-4.9981604	-2053.2756
305.02509	-5.0830607	-2089.6887
310.02509	-5.1650438	-2122.9949
315.02509	-5.2480359	-2155.2751
320.02509	-5.3324027	-2187.2363
325.02509	-5.4137306	-2219.1465
330.02509	-5.4993663	-2256.5156
335.02509	-5.5813742	-2285.6709
340.02509	-5.6649637	-2321.457
345.02509	-5.7481813	-2352.72
350.02509	-5.8310699	-2385.4246
355.02509	-5.9150958	-2419.0513
360.02509	-5.9976268	-2450.3738
365.02509	-6.0828381	-2484.1584
370.02509	-6.1676469	-2518.4189
375.02509	-6.2476616	-2544.5205
380.02509	-6.3312421	-2579.425
385.02509	-6.415915	-2611.5798
390.02509	-6.4983344	-2644.9087
395.02509	-6.5803347	-2674.2222
400.02509	-6.6648583	-2705.6033
405.02509	-6.7499924	-2737.2222
410.02509	-6.8326674	-2770.395
415.02509	-6.9161205	-2805.5693
420.02509	-6.9975471	-2841.1289
425.02509	-7.0810156	-2871.4336
430.02509	-7.1639733	-2897.3081
435.02509	-7.248744	-2924.1919
440.02509	-7.3310723	-2959.5313
445.02509	-7.41436	-2986.7534
450.02509	-7.500227	-3021.2998
455.02509	-7.5815749	-3045.9341
460.02509	-7.6637645	-3077.5413
465.02509	-7.7490249	-3107.8721
470.02509	-7.8322411	-3133.8074
475.02509	-7.9153676	-3163.8643
480.02509	-8.0007915	-3196.5117
485.02509	-8.0808868	-3217.0039
490.02509	-8.1646414	-3247.7322
495.02509	-8.2485056	-3275.7534
500.02509	-8.3324652	-3305.2803
505.02509	-8.4136009	-3321.0825
510.02509	-8.49825	-3351.1145
515.02509	-8.5821609	-3384.1191
520.02509	-8.6647568	-3405.2207
525.02509	-8.7486591	-3431.5781
530.02509	-8.8321104	-3455.4697
535.02509	-8.9154129	-3483.9397
540.02509	-8.9976044	-3503.1389
545.02509	-9.0826311	-3528.2273
550.02509	-9.1652946	-3544.2681
555.02509	-9.2482166	-3567.7161
560.02509	-9.3319721	-3583.8064
565.02509	-9.4139528	-3608.657
570.02509	-9.497613	-3628.614
575.02509	-9.5822706	-3654.377
580.02509	-9.6657066	-3675.6863
585.02509	-9.7498522	-3699.6655
590.02509	-9.8322144	-3719.5759
595.02509	-9.9169779	-3739.0857
600.02509	-9.9982309	-3749.5825
605.02509	-10.080496	-3766.0713
610.02509	-10.166942	-3797.7661
615.02509	-10.250103	-3809.3682
620.02509	-10.332826	-3832.4216
625.02509	-10.417459	-3850.8643
630.02509	-10.497965	-3862.8535
635.02509	-10.581148	-3878.8445
640.02509	-10.665359	-3893.0828
645.02509	-10.748598	-3904.041
650.02509	-10.833782	-3924.9971
655.02509	-10.914433	-3938.6814
660.02509	-11.000313	-3953.3931
665.02509	-11.082142	21.612476
