MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	267.67694	Sec	3/24/2021 6:43:50 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0488281	-0.082431994	-17.809736
10.048828	-0.16604963	-39.85421
15.048828	-0.24973653	-60.138931
20.048828	-0.33236808	-78.587822
25.048828	-0.41520339	-101.73272
30.048828	-0.49818969	-121.35302
35.048828	-0.58169669	-142.57646
40.048828	-0.66483337	-164.5546
45.048828	-0.74893117	-184.46527
50.048828	-0.83240533	-206.19464
55.048828	-0.91374809	-225.44
60.048828	-0.99721855	-248.63287
65.048828	-1.0789989	-270.93597
70.048828	-1.1637745	-293.48645
75.048828	-1.2469805	-317.29828
80.048828	-1.3304819	-337.76599
85.048828	-1.4136559	-359.88553
90.048828	-1.4968172	-381.14886
95.048828	-1.5796837	-403.36688
100.04883	-1.6622343	-426.05115
105.04883	-1.7441815	-449.595
110.04883	-1.8286731	-471.06171
115.04883	-1.9106807	-494.75204
120.04883	-1.9947733	-516.37543
125.04883	-2.0772512	-538.42853
130.04883	-2.1632097	-559.42407
135.04883	-2.2441258	-580.54901
140.04883	-2.3277869	-601.63611
145.04883	-2.4105854	-622.11584
150.04883	-2.4943469	-645.44025
155.04883	-2.5779073	-663.6748
160.04883	-2.6615698	-686.06458
165.04883	-2.7455447	-704.93909
170.04883	-2.8272057	-728.83087
175.04883	-2.9101012	-747.44244
180.04883	-2.9929616	-766.65912
185.04883	-3.0752609	-791.54004
190.04883	-3.1581595	-813.85425
195.04883	-3.2430875	-832.2746
200.04883	-3.3239226	-850.81403
205.04883	-3.4076459	-870.21619
210.04883	-3.4902751	-891.46216
215.04883	-3.5727544	-910.30524
220.04883	-3.6563547	-928.00989
225.04883	-3.7386074	-947.16675
230.04883	-3.822222	-963.77362
235.04883	-3.9049082	-984.77716
240.04883	-3.9883196	-989.69507
245.04883	-4.0704689	-1004.8758
250.04883	-4.1536918	-967.75977
255.04883	-4.235539	-985.48248
260.04883	-4.3181834	-995.04138
265.04883	-4.4024205	-1005.0628
