MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	98.666504	Sec	3/10/2021 8:17:43 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
69.661301	0.0065523926	120.12348	0.00011421221
70.661301	0.014744036	195.31813	0.00022701467
71.661301	0.021192312	310.61139	0.00035616924
72.661301	0.028878182	399.58163	0.00041565037
73.661301	0.037657198	473.75851	0.00054954918
74.661301	0.047103133	620.888	0.00069426931
75.661301	0.053915963	706.4649	0.00077869667
76.661301	0.061730348	770.09918	0.00088765437
77.661301	0.071367703	919.89716	0.0010274797
78.661301	0.075720608	973.12164	0.0010825864
79.661301	0.085753046	1097.9584	0.001257041
80.661301	0.09281835	1190.7419	0.0013330084
81.661301	0.10164977	1286.542	0.0014479868
82.661301	0.10922602	1374.8131	0.0015642458
83.661301	0.11523414	1491.0204	0.0016630401
84.661301	0.12709686	1599.0795	0.0017810059
85.661301	0.13389249	1682.7736	0.0018947464
86.661301	0.14378801	1807.2109	0.0020267491
87.661301	0.15151244	1908.425	0.0020974397
88.661301	0.15885738	1982.8303	0.0022312177
89.661301	0.16783103	2101.1902	0.0023627889
90.661301	0.17470999	2206.6621	0.0024611664
91.661301	0.18029803	2288.3047	0.0025384163
92.661301	0.18802658	2387.7637	0.0026785305
93.661301	0.19817784	2504.0454	0.0027776179
94.661301	0.20417593	2599.323	0.002870671
95.661301	0.21549968	2690.3242	0.0029971958
96.661301	0.2210654	2822.0115	0.0031051608
97.661301	0.22995639	2910.3777	0.0032223184
98.661301	0.23751861	2985.1799	0.0033249103
