MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_3			Time:	162.43393	Sec	3/10/2021 8:18:46 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
133.42856	0.0020263912	106.83009	5.2228032e-05
134.42856	0.011457574	189.64984	0.00019033324
135.42856	0.019549998	315.5293	0.0002982406
136.42856	0.027264707	416.89658	0.00040560245
137.42856	0.035141587	487.1113	0.00053043687
138.42856	0.043776717	596.0769	0.00064516021
139.42856	0.053969376	706.02966	0.00074836658
140.42856	0.060499609	802.44733	0.00086052495
141.42856	0.069050886	913.87689	0.00099764031
142.42856	0.077732272	1037.5317	0.0011177327
143.42856	0.084119692	1116.3693	0.0012127714
144.42856	0.094334073	1223.9891	0.001342763
145.42856	0.10020272	1322.3881	0.0014377399
146.42856	0.10800347	1420.9451	0.0015291953
147.42856	0.11618636	1508.8561	0.0016615831
148.42856	0.1237601	1614.03	0.0017709072
149.42856	0.13162643	1720.3395	0.0018619908
150.42856	0.13907079	1805.4955	0.0019776472
151.42856	0.15034804	1918.2632	0.0021351073
152.42856	0.15695859	2020.3064	0.0022195561
153.42856	0.1644136	2112.1831	0.0023040646
154.42856	0.17394948	2229.9695	0.0024597
155.42856	0.18309791	2342.9243	0.0025679548
156.42856	0.18929535	2424.5142	0.0026477957
157.42856	0.19723806	2516.8242	0.0027875761
158.42856	0.20690507	2649.6438	0.0028972784
159.42856	0.21316054	2723.3677	0.0029706645
160.42856	0.22197126	2811.8599	0.003108449
161.42856	0.22712237	2910.3406	0.0031925056
162.42856	0.23704001	3024.7214	0.0033027951
