MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_3			Time:	166.09766	Sec	3/4/2021 12:40:38 PM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
137.09229	0.0098127695	123.50858	0.00010186597
138.09229	0.015524361	227.99631	0.00019833197
139.09229	0.020084927	321.49979	0.00027295633
140.09229	0.028538831	422.73438	0.00037072389
141.09229	0.034854952	513.50934	0.0004688536
142.09229	0.040753406	634.74054	0.00056814554
143.09229	0.045975666	702.21118	0.00062927813
144.09229	0.051595058	781.87982	0.0007333965
145.09229	0.057783071	891.37469	0.00083158206
146.09229	0.065138042	1012.2446	0.00092233543
147.09229	0.070611909	1088.1132	0.00099841075
148.09229	0.076865129	1167.4454	0.0011038105
149.09229	0.083650246	1301.6129	0.0012047531
150.09229	0.08848127	1376.8357	0.001268708
151.09229	0.095441416	1493.474	0.0014050235
152.09229	0.10258653	1604.0062	0.0014751528
153.09229	0.1101822	1705.308	0.0015937339
154.09229	0.11430527	1764.8632	0.0016840519
155.09229	0.12257677	1896.2727	0.0017962469
156.09229	0.12812573	1998.6564	0.001876465
157.09229	0.13637356	2105.1292	0.0019757939
158.09229	0.14076811	2183.873	0.0020971873
159.09229	0.14643955	2300.0132	0.0021699525
160.09229	0.1539505	2390.147	0.0022622065
161.09229	0.16027825	2491.2646	0.0023678727
162.09229	0.16627581	2611.0332	0.0024510198
163.09229	0.17232844	2686.7029	0.0025480601
164.09229	0.18139635	2803.4153	0.0026904424
165.09229	0.18664341	2909.1743	0.0027792901
166.09229	0.19146849	2995.2515	0.0028342905
