MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	523.32813	Sec	3/17/2021 7:54:09 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.0250654	-0.083589412	-9.0151577
10.025065	-0.16704975	-19.531166
15.025065	-0.25028041	-28.489817
20.025066	-0.33408907	-39.466717
25.025066	-0.41550165	-50.141186
30.025066	-0.49828115	-60.552525
35.025066	-0.58245224	-73.405746
40.025066	-0.66699713	-85.778023
45.025066	-0.74849254	-99.517609
50.025066	-0.83432627	-112.75848
55.025066	-0.9143663	-130.59731
60.025066	-0.99885279	-147.14865
65.02507	-1.0836757	-160.922
70.02507	-1.1648662	-176.13361
75.02507	-1.2495369	-189.75839
80.02507	-1.334584	-204.11714
85.02507	-1.4144853	-217.41428
90.02507	-1.4995859	-232.36424
95.02507	-1.5823357	-244.06055
100.02507	-1.6649854	-258.45087
105.02507	-1.7494791	-272.24615
110.02507	-1.8316878	-286.92764
115.02507	-1.9154531	-302.7366
120.02507	-1.9984123	-315.80106
125.02507	-2.08372	-330.01849
130.02507	-2.1663938	-343.89041
135.02507	-2.2486734	-360.21268
140.02507	-2.3320339	-372.1752
145.02507	-2.414613	-389.13269
150.02507	-2.4997666	-403.0054
155.02507	-2.583724	-417.76071
160.02507	-2.6654303	-432.26596
165.02507	-2.7500021	-449.11978
170.02507	-2.8323286	-462.01608
175.02507	-2.9169133	-477.29141
180.02507	-2.9992373	-493.45462
185.02507	-3.0840483	-508.1532
190.02507	-3.1652198	-523.57855
195.02507	-3.2510698	-538.25574
200.02507	-3.3332267	-554.43787
205.02507	-3.4166732	-568.82452
210.02507	-3.4989934	-582.24701
215.02507	-3.5820091	-597.0943
220.02507	-3.6657624	-610.95862
225.02507	-3.7472405	-623.46619
230.02507	-3.8335688	-640.95483
235.02507	-3.9167271	-653.18396
240.02507	-4.0001478	-668.52588
245.02507	-4.0827136	-682.98718
250.02507	-4.1661325	-697.54791
255.02507	-4.2472267	-709.258
260.02509	-4.332356	-725.79889
265.02509	-4.4146166	-739.20111
270.02509	-4.5005617	-756.60162
275.02509	-4.5818849	-767.15314
280.02509	-4.6671791	-779.47058
285.02509	-4.7500486	-791.02991
290.02509	-4.8322988	-802.99701
295.02509	-4.9158792	-816.48199
300.02509	-4.999259	-828.11603
305.02509	-5.0817461	-843.5838
310.02509	-5.1657715	-854.5545
315.02509	-5.2484093	-865.49939
320.02509	-5.3313751	-879.68506
325.02509	-5.4161954	-892.37347
330.02509	-5.4982901	-903.09851
335.02509	-5.5814247	-911.33655
340.02509	-5.66471	-924.63202
345.02509	-5.7502003	-940.45782
350.02509	-5.8308029	-946.30884
355.02509	-5.9156914	-961.22772
360.02509	-5.9979987	-970.34473
365.02509	-6.0798769	-977.65363
370.02509	-6.1639738	-986.93628
375.02509	-6.24861	-1006.7695
380.02509	-6.3336153	-1013.7867
385.02509	-6.4162154	-1024.4475
390.02509	-6.497571	-1016.6993
395.02509	-6.5817614	-1035.1633
400.02509	-6.6641245	-1042.4512
405.02509	-6.7483892	-1050.4536
410.02509	-6.8329754	-1060.2388
415.02509	-6.9164052	-1068.7368
420.02509	-6.9983907	-1073.1096
425.02509	-7.0803375	-1078.5891
430.02509	-7.1641111	-1086.2183
435.02509	-7.2477312	-1096.1803
440.02509	-7.3329287	-1103.6741
445.02509	-7.4155383	-1108.4347
450.02509	-7.4968858	-1113.8665
455.02509	-7.5804677	-1119.6263
460.02509	-7.6622744	-1114.1429
465.02509	-7.7481632	-1123.7192
470.02509	-7.8305902	-1115.3057
475.02509	-7.9132767	-1111.4429
480.02509	-7.9956102	-1117.8416
485.02509	-8.079401	-1120.1738
490.02509	-8.1649609	-1127.7272
495.02509	-8.2453995	-1129.0215
500.02509	-8.329875	-1135.3783
505.02509	-8.4135323	-1138.4191
510.02509	-8.4970636	-1141.998
515.02509	-8.5777311	-1138.8395
520.02509	-8.6624184	-759.02295
