MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	458.71875	Sec	3/24/2021 7:29:28 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.025228	-0.084397651	-18.891699
10.025229	-0.16688025	-34.360779
15.025229	-0.24967536	-50.230404
20.025229	-0.33294198	-73.597404
25.025229	-0.41460967	-89.844482
30.025229	-0.49897745	-106.98597
35.02523	-0.5823738	-124.49042
40.02523	-0.6660642	-141.9192
45.02523	-0.75154948	-157.73531
50.02523	-0.83205736	-175.6754
55.02523	-0.91657901	-190.66652
60.02523	-0.99911267	-207.93365
65.02523	-1.0815053	-226.20224
70.02523	-1.1669967	-241.12984
75.02523	-1.2492335	-258.35269
80.02523	-1.3305047	-275.27393
85.02523	-1.4156251	-292.39594
90.02523	-1.4981415	-308.90979
95.02523	-1.5826751	-325.78491
100.02523	-1.6664876	-343.34778
105.02523	-1.7499715	-358.67474
110.02523	-1.8336877	-375.42551
115.02523	-1.9155192	-393.33771
120.02523	-1.9972945	-409.9921
125.02523	-2.0823987	-426.62915
130.02524	-2.1656461	-440.73566
135.02524	-2.2497635	-458.07043
140.02524	-2.3328722	-476.32709
145.02524	-2.4144719	-490.45139
150.02524	-2.4978328	-508.10336
155.02524	-2.5827959	-520.26337
160.02524	-2.6663334	-534.83612
165.02524	-2.7493107	-550.784
170.02524	-2.8330951	-566.70508
175.02524	-2.9166913	-584.09454
180.02524	-3.0002823	-596.79303
185.02524	-3.0819697	-615.33801
190.02524	-3.1664577	-628.45709
195.02524	-3.2472343	-641.0528
200.02524	-3.3316026	-658.96167
205.02524	-3.4154351	-673.53967
210.02524	-3.4982419	-685.4436
215.02524	-3.5848281	-700.70319
220.02524	-3.6659436	-715.10187
225.02524	-3.7487156	-728.11273
230.02524	-3.8331752	-743.03973
235.02524	-3.914742	-755.57562
240.02524	-3.9990392	-767.49139
245.02524	-4.0829864	-782.05365
250.02524	-4.1659651	-796.27924
255.02524	-4.2463675	-802.89984
260.02524	-4.3341289	-816.7594
265.02524	-4.4164906	-828.53052
270.02524	-4.4983525	-839.4967
275.02524	-4.5804877	-850.79926
280.02524	-4.6660719	-863.45618
285.02524	-4.7485733	-873.23572
290.02524	-4.8305655	-883.58081
295.02524	-4.9155097	-893.33887
300.02524	-4.998054	-903.11859
305.02524	-5.0826216	-913.81311
310.02524	-5.1670294	-928.71063
315.02524	-5.2488313	-939.5946
320.02524	-5.3343062	-951.10187
325.02524	-5.4160705	-957.53802
330.02524	-5.5005374	-966.85028
335.02524	-5.5809722	-975.3075
340.02524	-5.6672359	-980.35272
345.02524	-5.7472916	-987.62109
350.02524	-5.8330235	-995.20825
355.02524	-5.9159584	-1003.1307
360.02524	-5.9999728	-1004.075
365.02524	-6.0828161	-1004.2808
370.02524	-6.1643949	-1003.7724
375.02524	-6.2483935	-1002.1122
380.02524	-6.3326755	-995.99078
385.02524	-6.4148803	-957.11395
390.02524	-6.4984145	-953.987
395.02524	-6.5819545	-956.13306
400.02524	-6.6658258	-960.47357
405.02524	-6.7509265	-965.12457
410.02524	-6.830389	-953.61591
415.02524	-6.9154019	-957.35211
420.02524	-6.9983215	-956.89929
425.02524	-7.0803695	-956.17224
430.02524	-7.1629643	-957.40582
435.02524	-7.2490964	-961.14349
440.02524	-7.3336205	-956.95605
445.02524	-7.4145222	-954.8866
450.02524	-7.4968815	-955.66833
455.02524	-7.5818272	-842.00104
