MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 2			Time:	121.94499	Sec	3/10/2021 7:23:44 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
92.939621	0.0068102498	149.47754	0.00014859952
93.939621	0.009023943	191.82773	0.00018194527
94.939621	0.015073041	301.39758	0.00028745568
95.939621	0.021524597	425.27457	0.00039955639
96.939621	0.024555294	491.53268	0.00048514447
97.939621	0.029561343	586.03815	0.00058766984
98.939621	0.037024498	697.96326	0.00065556279
99.939621	0.044216938	844.65662	0.0007870121
100.93962	0.048915703	929.6283	0.00089546473
101.93962	0.054780144	1049.3003	0.00098622637
102.93962	0.057877839	1114.0642	0.0010678313
103.93962	0.06283287	1194.4796	0.0011372087
104.93962	0.069663115	1320.1189	0.0012721411
105.93962	0.074757062	1434.9276	0.0013332299
106.93962	0.080178887	1532.093	0.0014208779
107.93962	0.086251751	1644.4846	0.0015240927
108.93962	0.089619748	1697.9097	0.0015835565
109.93962	0.095248722	1843.2925	0.0017021829
110.93962	0.10260723	1933.9862	0.0017932027
111.93962	0.10591801	2023.3464	0.00188882
112.93962	0.11031774	2105.5769	0.0019490368
113.93962	0.11731128	2214.7844	0.0020538711
114.93962	0.12159052	2294.427	0.0021166909
115.93962	0.12826306	2426.2456	0.0022335493
116.93962	0.13095753	2488.8611	0.002268573
117.93962	0.13619187	2596.6721	0.0023582343
118.93962	0.14408787	2713.1724	0.0024686775
119.93962	0.1492884	2806.0503	0.0025465116
120.93962	0.15294838	2886.3508	0.0026104839
121.93962	0.15869705	3006.7134	0.0027028886
