MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 4			Time:	267.5202	Sec	3/10/2021 7:26:09 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
238.51498	0.0048453277	62.938511	6.2737122e-06
239.51498	0.0056911688	94.704773	1.5433363e-05
240.51498	0.014356418	295.44101	0.00023284573
241.51498	0.020462066	375.09982	0.00032072654
242.51498	0.022611167	433.08298	0.0003785122
243.51498	0.028133031	553.81946	0.00047106657
244.51498	0.033465113	622.30652	0.00054671871
245.51498	0.038635895	735.09546	0.00067679322
246.51498	0.045170635	809.81238	0.00073097897
247.51498	0.050293319	957.43579	0.00084747869
248.51498	0.057739109	1096.9573	0.00099739665
249.51498	0.062707819	1165.869	0.0010604657
250.51498	0.064603113	1199.7589	0.0011204386
251.51498	0.07047841	1350.9209	0.0012184337
252.51498	0.075295143	1454.6412	0.0013339805
253.51498	0.084392764	1601.722	0.0014855306
254.51498	0.084011815	1572.7814	0.0014546077
255.51498	0.08933299	1703.7417	0.001555327
256.51498	0.10199919	1960.2533	0.0018073716
257.51498	0.10088817	1940.176	0.0017910749
258.51498	0.1053844	2012.3704	0.0018594154
259.51498	0.11146583	2173.5349	0.0019522659
260.51498	0.11753787	2258.2102	0.0020629396
261.51498	0.12113043	2319.9407	0.0021444554
262.51498	0.12765554	2417.1924	0.0021782324
263.51498	0.13651046	2618.6108	0.0023569639
264.51498	0.14182395	2728.2603	0.0024658027
265.51498	0.14566812	2806.3911	0.0025743835
266.51498	0.14981578	2851.1482	0.002599468
267.51498	0.15627983	2988.6372	0.0027183413
