MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Rupture			Time:	413.54916	Sec	3/10/2021 7:28:35 AM
Ch Disp.	Ch Force	Time
mm	N	Sec
0.0015652282	78.361572	293.38657
0.011138451	252.91618	294.38657
0.017135661	383.06711	295.38657
0.024347618	483.54065	296.38657
0.041626636	822.59174	297.38657
0.042020284	867.31128	298.38657
0.053568453	1083.7014	299.38657
0.06088065	1185.8469	300.38657
0.071282096	1378.1755	301.38657
0.078931339	1565.149	302.38657
0.087983474	1716.031	303.38657
0.094711632	1867.452	304.38657
0.10150638	1957.1332	305.38657
0.10831014	2084.0723	306.38657
0.12376825	2384.2837	307.38657
0.126083	2426.8103	308.38657
0.1386586	2680.752	309.38657
0.14256632	2779.1953	310.38657
0.1527555	2948.5125	311.38657
0.16325043	3154.4282	312.38657
0.16876465	3269.7258	313.38657
0.18319267	3497.9917	314.38657
0.18604183	3590.7488	315.38657
0.19370133	3774.5518	316.38657
0.21069488	4041.0977	317.38657
0.21689007	4147.1943	318.38657
0.22519301	4297.731	319.38657
0.23004048	4421.5342	320.38657
0.23332462	4452.0127	321.38657
0.24566193	4679.3062	322.38657
0.25478056	4807.3389	323.38657
0.26189569	4949.0103	324.38657
0.2751067	5189.8975	325.38657
0.27697715	5180.1626	326.38657
0.28723294	5415.6958	327.38657
0.29839048	5582.3003	328.38657
0.30347756	5678.9824	329.38657
0.31578043	5946.6304	330.38657
0.32017744	5991.272	331.38657
0.33238381	6186.374	332.38657
0.34132013	6378.6396	333.38657
0.34655777	6454.5342	334.38657
0.35286155	6582.3677	335.38657
0.36164087	6724.4067	336.38657
0.36843732	6838.6436	337.38657
0.38200119	7065.5645	338.38657
0.38468167	7122.4258	339.38657
0.39901704	7353.9517	340.38657
0.40229753	7407.5015	341.38657
0.41515169	7626.3447	342.38657
0.42167243	7681.1782	343.38657
0.43107274	7889.7466	344.38657
0.43630031	7949.5493	345.38657
0.44570544	8092.0581	346.38657
0.4546414	8267.9746	347.38657
0.46404102	8383.2031	348.38657
0.47452012	8548.2852	349.38657
0.48011369	8653.0059	350.38657
0.49179852	8862.6074	351.38657
0.49722922	8965.4775	352.38657
0.50533396	9076.2959	353.38657
0.51401371	9193.0684	354.38657
0.52162319	9354.7051	355.38657
0.53277588	9554.2148	356.38657
0.53571767	9559.1309	357.38657
0.55056453	9837.6807	358.38657
0.55411983	9866.9971	359.38657
0.56322664	10021.123	360.38657
0.5741381	10206.682	361.38657
0.58170766	10312.6	362.38657
0.58728665	10407.925	363.38657
0.59626991	10525.724	364.38657
0.6051966	10673.439	365.38657
0.61391848	10822.893	366.38657
0.62241024	10949.25	367.38657
0.62950665	11039.447	368.38657
0.63949358	11187.493	369.38657
0.65169215	11417.912	370.38657
0.65542668	11396.788	371.38657
0.66590399	11612.484	372.38657
0.67372537	11717.887	373.38657
0.68406039	11861.61	374.38657
0.69139105	11970.631	375.38657
0.69855547	12033.183	376.38657
0.70740759	12173.198	377.38657
0.71548796	12336.441	378.38657
0.7215243	12397.074	379.38657
0.73108649	12526.455	380.38657
0.74072999	12671.37	381.38657
0.74939704	12786.919	382.38657
0.76098102	12951.195	383.38657
0.76577318	13079.203	384.38657
0.76896924	13014.544	385.38657
0.78443474	13265.886	386.38657
0.792741	13402.934	387.38657
0.79824191	13457.404	388.38657
0.80792987	13633.708	389.38657
0.81292504	13687.996	390.38657
0.82246691	13807.532	391.38657
0.83170033	13875.562	392.38657
0.8439061	14101.169	393.38657
0.85202891	14201.571	394.38657
0.85879165	14256.865	395.38657
0.87065667	14443.599	396.38657
0.87083328	14414.808	397.38657
0.88219887	14594.445	398.38657
0.89441365	14766.519	399.38657
0.89931327	14798.113	400.38657
0.90749317	14861.44	401.38657
0.91823679	15036.891	402.38657
0.9230237	15086.882	403.38657
0.93149436	15168.255	404.38657
0.94193637	15299.193	405.38657
0.94860739	15382.614	406.38657
0.95758283	15340.461	407.38657
0.96303988	-40.287521	408.38657
0.97180617	-26.604486	409.38657
0.98167896	19.37966	410.38657
0.98866653	19.374336	411.38657
0.99925345	76.863579	412.38657
1.0085124	52.69627	413.38657
