MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.033529	Sec	3/10/2021 7:22:12 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0262045	0.0033222754	26.105247	8.5659834e-05
2.0262046	0.0090665985	122.33846	0.00016932706
3.0262046	0.01438188	233.96071	0.00028895342
4.0262046	0.018386731	330.54996	0.00037369531
5.0262046	0.024555281	445.96338	0.00051381154
6.0262046	0.029646309	521.14636	0.0005912882
7.0262046	0.035748526	635.01721	0.00069752702
8.0262051	0.039977781	731.08899	0.00076271233
9.0262051	0.046956778	844.67035	0.00088677253
10.026205	0.051188443	915.92273	0.00097734632
11.026205	0.059147533	1035.6371	0.0010817321
12.026205	0.061272509	1135.2899	0.0011534463
13.026205	0.06684088	1255.2577	0.0012785542
14.026205	0.072779238	1332.927	0.001350291
15.026205	0.07904496	1450.6113	0.0014792231
16.026205	0.083865993	1555.9868	0.0015579518
17.026205	0.089644939	1663.4178	0.001662115
18.026205	0.094306976	1751.7795	0.001750211
19.026205	0.099467717	1855.3997	0.0018397452
20.026205	0.10729138	1944.2627	0.0019177278
21.026205	0.1111567	2052.6672	0.0020087385
22.026205	0.11913013	2183.9753	0.0021348218
23.026205	0.12421527	2277.3433	0.0022240968
24.026205	0.13074428	2356.9817	0.0022932971
25.026205	0.13487247	2477.2593	0.002373314
26.026205	0.13871095	2559.7495	0.0024534336
27.026205	0.14391671	2659.2771	0.0025662309
28.026205	0.15168346	2757.697	0.0026433184
29.026205	0.15767561	2879.0828	0.0027419857
30.026205	0.16061011	2970.269	0.0028227896
