MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre_1			Time:	30.033691	Sec	3/4/2021 11:34:08 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
1.0260417	0.0036256402	38.364086	6.9329188e-05
2.0260417	0.012033494	259.56012	0.00020183576
3.0260417	0.013038638	299.47626	0.00023451254
4.026042	0.014593299	299.0101	0.00024389244
5.026042	0.019368848	430.47635	0.00031702622
6.026042	0.024290482	541.40411	0.00040254157
7.026042	0.032979295	766.36432	0.00052381423
8.026042	0.031994227	756.27484	0.00053675077
9.026042	0.039409388	923.01941	0.00063929462
10.026042	0.043107361	1007.7712	0.00070245663
11.026042	0.046537645	1055.2162	0.00075922807
12.026042	0.054857142	1234.6993	0.00089657726
13.026042	0.05917573	1321.1899	0.00095934892
14.026042	0.063017897	1408.446	0.0010189038
15.026042	0.065812916	1485.5791	0.0010659425
16.026043	0.067122735	1505.0306	0.0010710388
17.026043	0.075683847	1691.1392	0.0011938482
18.026043	0.078850999	1778.7615	0.0012529503
19.026043	0.083197862	1898.8376	0.0013258825
20.026043	0.08961039	2027.1021	0.0014267858
21.026043	0.092190936	2080.2903	0.0014575736
22.026043	0.099820875	2225.989	0.0015731236
23.026043	0.10218137	2314.7878	0.0016474276
24.026043	0.10714255	2386.4216	0.0016836477
25.026043	0.11318048	2536.0571	0.0017866904
26.026043	0.11477274	2602.6108	0.0018386111
27.026043	0.11978202	2716.0105	0.0019139866
28.026043	0.12591763	2831.9812	0.0020221719
29.026043	0.12726514	2875.2852	0.002034544
30.026043	0.13453555	3010.8906	0.0021179349
