MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			Extensometre 4			Time:	256.9538	Sec	3/4/2021 11:37:55 AM
Time	Ch Disp.	Ch Force	Ch Extensometer
Sec	mm	N	mm/mm
227.94858	0.0024488023	80.593117	7.0731505e-05
228.94858	0.006359966	176.6479	0.00011550709
229.94858	0.01214122	315.26251	0.00019956668
230.94858	0.01669482	395.60544	0.00026981969
231.94858	0.022234919	510.46884	0.00038324017
232.94858	0.026863918	623.92474	0.00045838597
233.94858	0.030747676	705.37787	0.00050256407
234.94858	0.03347918	811.97864	0.00054970279
235.94858	0.038911507	915.0683	0.00060946052
236.94858	0.043729618	1032.7335	0.00072436314
237.94858	0.048333008	1120.0535	0.00077806559
238.94858	0.052167132	1201.3607	0.00083310594
239.94858	0.055957716	1304.7938	0.00090010965
240.94858	0.060435917	1429.6799	0.00099263608
241.94858	0.064399585	1520.5054	0.0010482153
242.94858	0.069522008	1616.9242	0.0011435427
243.94858	0.073444493	1698.2821	0.0011803019
244.94858	0.078830615	1815.3933	0.0012493083
245.94858	0.082564652	1895.2245	0.001306707
246.94858	0.087375596	2022.1591	0.0013846947
247.94858	0.091659762	2131.875	0.0014535312
248.94858	0.095514789	2205.6853	0.0015390711
249.94858	0.10109361	2310.3669	0.0016127529
250.94858	0.10548043	2411.052	0.0016486312
251.94858	0.10986868	2510.8911	0.0017232158
252.94858	0.11435241	2623.2588	0.0017792486
253.94858	0.11773885	2718.1008	0.0018535792
254.94858	0.12360021	2844.2561	0.0019437446
255.94858	0.12777041	2911.0718	0.0020101038
256.94858	0.13213101	3009.6304	0.0020730896
