MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	466.36053	Sec	3/24/2021 6:53:40 AM
Time	Ch Disp.	Ch Force
Sec	mm	N
5.025228	-0.082223617	-20.433468
10.025229	-0.16578636	-36.687111
15.025229	-0.24935174	-53.957268
20.025229	-0.33385682	-70.156204
25.025229	-0.41561466	-86.223549
30.025229	-0.49824914	-101.77677
35.02523	-0.58259439	-115.93433
40.02523	-0.66496217	-133.89445
45.02523	-0.74904823	-150.81815
50.02523	-0.83231503	-168.67233
55.02523	-0.91813177	-183.37967
60.02523	-0.99774194	-201.32611
65.02523	-1.0811342	-215.0699
70.02523	-1.1647354	-234.77985
75.02523	-1.2468064	-251.13716
80.02523	-1.3305142	-268.60858
85.02523	-1.4151578	-285.21811
90.02523	-1.4973536	-302.87375
95.02523	-1.5812128	-320.88538
100.02523	-1.6630235	-337.76025
105.02523	-1.7460881	-356.87836
110.02523	-1.8305016	-375.25903
115.02523	-1.91245	-390.81387
120.02523	-1.9964871	-411.67563
125.02523	-2.0803242	-429.43042
130.02524	-2.163897	-444.15228
135.02524	-2.2467139	-463.37619
140.02524	-2.3288426	-480.93362
145.02524	-2.4123225	-497.21436
150.02524	-2.4968545	-517.33795
155.02524	-2.5807586	-529.7265
160.02524	-2.6619344	-548.80487
165.02524	-2.7460132	-566.13287
170.02524	-2.8280194	-582.22925
175.02524	-2.9090967	-598.21014
180.02524	-2.9925878	-616.80396
185.02524	-3.078387	-634.81342
190.02524	-3.1608422	-647.6687
195.02524	-3.2441835	-662.80621
200.02524	-3.3261621	-679.57068
205.02524	-3.4100699	-694.87488
210.02524	-3.4941003	-711.08307
215.02524	-3.577353	-726.38068
220.02524	-3.6598926	-740.03027
225.02524	-3.7417507	-754.88007
230.02524	-3.8261781	-770.18146
235.02524	-3.9091947	-786.40961
240.02524	-3.9918895	-799.85773
245.02524	-4.076323	-814.50671
250.02524	-4.1591258	-828.86566
255.02524	-4.2424383	-843.00415
260.02524	-4.3265004	-858.05182
265.02524	-4.4090443	-878.11139
270.02524	-4.4921274	-892.14886
275.02524	-4.577363	-905.0105
280.02524	-4.6583943	-916.18573
285.02524	-4.7409687	-929.75885
290.02524	-4.8247056	-941.16882
295.02524	-4.908546	-956.12457
300.02524	-4.9922996	-968.15167
305.02524	-5.0762315	-983.03418
310.02524	-5.1589093	-995.37946
315.02524	-5.2409139	-1005.2711
320.02524	-5.3243046	-1016.0189
325.02524	-5.4075856	-1026.954
330.02524	-5.4904199	-1021.4208
335.02524	-5.5733652	-1031.0737
340.02524	-5.6570096	-1040.5531
345.02524	-5.7408009	-1040.3302
350.02524	-5.8235221	-1047.8499
355.02524	-5.9064026	-1053.553
360.02524	-5.9899073	-1058.5605
365.02524	-6.0758095	-1071.15
370.02524	-6.1555138	-1076.4308
375.02524	-6.2388091	-1069.889
380.02524	-6.3219967	-1056.5299
385.02524	-6.4074063	-1054.6584
390.02524	-6.4891372	-1050.9351
395.02524	-6.5734243	-1047.6775
400.02524	-6.6579862	-1039.1187
405.02524	-6.7391739	-1037.7107
410.02524	-6.8205738	-1005.3859
415.02524	-6.906085	-1002.7255
420.02524	-6.9896369	-998.11133
425.02524	-7.072309	-990.75861
430.02524	-7.1535654	-984.00177
435.02524	-7.2390552	-980.2168
440.02524	-7.3223991	-976.16931
445.02524	-7.4045935	-967.99158
450.02524	-7.4894366	-962.15808
455.02524	-7.5712471	-937.83063
460.02524	-7.6547384	-918.19403
465.02524	-7.7373614	-824.10388
